"lon" "lat" "date" "t_avg"
13.8499 45.7499 1950-12-08 5.94999986700714
13.8499 45.7499 1950-12-09 4.66999989561737
13.8499 45.7499 1950-12-10 4.31999990344048
13.8499 45.7499 1950-12-11 3.17999992892146
13.8499 45.7499 1950-12-12 3.57999991998076
13.8499 45.7499 1950-12-13 2.47999994456768
13.8499 45.7499 1950-12-14 2.80999993719161
13.8499 45.7499 1950-12-15 3.28999992646277
13.8499 45.7499 1950-12-16 3.53999992087483
13.8499 45.7499 1950-12-17 0.909999979659915
13.8499 45.7499 1950-12-18 0.339999992400408
13.8499 45.7499 1950-12-19 -2.22999995015562
13.8499 45.7499 1950-12-20 -2.99999993294477
13.8499 45.7499 1950-12-21 -3.28999992646277
13.8499 45.7499 1950-12-22 -1.3799999691546
13.8499 45.7499 1950-12-23 1.87999995797873
13.8499 45.7499 1950-12-24 3.3899999242276
13.8499 45.7499 1950-12-25 3.35999992489815
13.8499 45.7499 1950-12-26 3.74999991618097
13.8499 45.7499 1950-12-27 3.82999991439283
13.8499 45.7499 1950-12-28 2.67999994009733
13.8499 45.7499 1950-12-29 1.41999996826053
13.8499 45.7499 1950-12-30 0.739999983459711
13.8499 45.7499 1950-12-31 0.429999990388751
13.8499 45.7499 1951-01-01 2.30999994836748
13.8499 45.7499 1951-01-02 5.3399998806417
13.8499 45.7499 1951-01-03 6.99999984353781
13.8499 45.7499 1951-01-04 7.92999982275069
13.8499 45.7499 1951-01-05 6.26999985985458
13.8499 45.7499 1951-01-06 4.97999988868833
13.8499 45.7499 1951-01-07 5.18999988399446
13.8499 45.7499 1951-01-08 4.28999990411103
13.8499 45.7499 1951-01-09 4.88999989069998
13.8499 45.7499 1951-01-10 2.57999994233251
13.8499 45.7499 1951-01-11 4.84999989159405
13.8499 45.7499 1951-01-12 6.15999986231327
13.8499 45.7499 1951-01-13 6.85999984666705
13.8499 45.7499 1951-01-14 5.78999987058342
13.8499 45.7499 1951-01-15 3.79999991506338
13.8499 45.7499 1951-01-16 5.45999987795949
13.8499 45.7499 1951-01-17 3.33999992534518
13.8499 45.7499 1951-01-18 1.61999996379018
13.8499 45.7499 1951-01-19 4.35999990254641
13.8499 45.7499 1951-01-20 4.52999989874661
13.8499 45.7499 1951-01-21 5.30999988131225
13.8499 45.7499 1951-01-22 4.17999990656972
13.8499 45.7499 1951-01-23 5.3399998806417
13.8499 45.7499 1951-01-24 6.86999984644353
13.8499 45.7499 1951-01-25 7.24999983794987
13.8499 45.7499 1951-01-26 6.95999984443188
13.8499 45.7499 1951-01-27 5.00999988801777
13.8499 45.7499 1951-01-28 5.70999987237155
13.8499 45.7499 1951-01-29 2.93999993428588
13.8499 45.7499 1951-01-30 3.28999992646277
13.8499 45.7499 1951-01-31 3.94999991171062
13.8499 45.7499 1951-02-01 4.33999990299344
13.8499 45.7499 1951-02-02 4.26999990455806
13.8499 45.7499 1951-02-03 2.26999994926155
13.8499 45.7499 1951-02-04 3.57999991998076
13.8499 45.7499 1951-02-05 5.9699998665601
13.8499 45.7499 1951-02-06 8.38999981246889
13.8499 45.7499 1951-02-07 9.48999978788197
13.8499 45.7499 1951-02-08 8.61999980732799
13.8499 45.7499 1951-02-09 6.96999984420836
13.8499 45.7499 1951-02-10 7.31999983638525
13.8499 45.7499 1951-02-11 9.53999978676438
13.8499 45.7499 1951-02-12 10.1999997720122
13.8499 45.7499 1951-02-13 10.2299997713417
13.8499 45.7499 1951-02-14 7.25999983772635
13.8499 45.7499 1951-02-15 6.13999986276031
13.8499 45.7499 1951-02-16 6.61999985203147
13.8499 45.7499 1951-02-17 6.92999984510243
13.8499 45.7499 1951-02-18 5.82999986968935
13.8499 45.7499 1951-02-19 4.39999990165234
13.8499 45.7499 1951-02-20 4.27999990433455
13.8499 45.7499 1951-02-21 5.32999988086522
13.8499 45.7499 1951-02-22 5.11999988555908
13.8499 45.7499 1951-02-23 5.32999988086522
13.8499 45.7499 1951-02-24 4.019999910146
13.8499 45.7499 1951-02-25 5.90999986790121
13.8499 45.7499 1951-02-26 5.94999986700714
13.8499 45.7499 1951-02-27 4.8799998909235
13.8499 45.7499 1951-02-28 3.23999992758036
13.8499 45.7499 1951-03-01 1.3799999691546
13.8499 45.7499 1951-03-02 0.509999988600612
13.8499 45.7499 1951-03-03 2.55999994277954
13.8499 45.7499 1951-03-04 3.01999993249774
13.8499 45.7499 1951-03-05 2.4699999447912
13.8499 45.7499 1951-03-06 2.2399999499321
13.8499 45.7499 1951-03-07 5.88999986834824
13.8499 45.7499 1951-03-08 9.23999979346991
13.8499 45.7499 1951-03-09 6.90999984554946
13.8499 45.7499 1951-03-10 5.5699998755008
13.8499 45.7499 1951-03-11 6.26999985985458
13.8499 45.7499 1951-03-12 7.61999982967973
13.8499 45.7499 1951-03-13 7.749999826774
13.8499 45.7499 1951-03-14 10.4699997659773
13.8499 45.7499 1951-03-15 8.88999980129302
13.8499 45.7499 1951-03-16 9.30999979190528
13.8499 45.7499 1951-03-17 8.42999981157482
13.8499 45.7499 1951-03-18 9.17999979481101
13.8499 45.7499 1951-03-19 9.83999978005886
13.8499 45.7499 1951-03-20 8.59999980777502
13.8499 45.7499 1951-03-21 3.69999991729856
13.8499 45.7499 1951-03-22 3.57999991998076
13.8499 45.7499 1951-03-23 6.51999985426664
13.8499 45.7499 1951-03-24 6.15999986231327
13.8499 45.7499 1951-03-25 4.40999990142882
13.8499 45.7499 1951-03-26 5.63999987393618
13.8499 45.7499 1951-03-27 7.01999984309077
13.8499 45.7499 1951-03-28 7.89999982342124
13.8499 45.7499 1951-03-29 3.47999992221594
13.8499 45.7499 1951-03-30 5.94999986700714
13.8499 45.7499 1951-03-31 7.61999982967973
13.8499 45.7499 1951-04-01 7.91999982297421
13.8499 45.7499 1951-04-02 7.17999983951449
13.8499 45.7499 1951-04-03 8.77999980375171
13.8499 45.7499 1951-04-04 10.2799997702241
13.8499 45.7499 1951-04-05 10.6899997610599
13.8499 45.7499 1951-04-06 11.0699997525662
13.8499 45.7499 1951-04-07 10.6499997619539
13.8499 45.7499 1951-04-08 9.72999978251755
13.8499 45.7499 1951-04-09 9.93999977782369
13.8499 45.7499 1951-04-10 11.0199997536838
13.8499 45.7499 1951-04-11 7.90999982319772
13.8499 45.7499 1951-04-12 7.73999982699752
13.8499 45.7499 1951-04-13 10.4599997662008
13.8499 45.7499 1951-04-14 9.87999977916479
13.8499 45.7499 1951-04-15 9.6999997831881
13.8499 45.7499 1951-04-16 9.46999978832901
13.8499 45.7499 1951-04-17 11.3399997465312
13.8499 45.7499 1951-04-18 11.8999997340143
13.8499 45.7499 1951-04-19 12.8499997127801
13.8499 45.7499 1951-04-20 11.8499997351319
13.8499 45.7499 1951-04-21 13.7099996935576
13.8499 45.7499 1951-04-22 11.3799997456372
13.8499 45.7499 1951-04-23 9.54999978654087
13.8499 45.7499 1951-04-24 12.5699997190386
13.8499 45.7499 1951-04-25 15.1799996607006
13.8499 45.7499 1951-04-26 14.4999996758997
13.8499 45.7499 1951-04-27 13.3399997018278
13.8499 45.7499 1951-04-28 13.0699997078627
13.8499 45.7499 1951-04-29 10.8899997565895
13.8499 45.7499 1951-04-30 11.4499997440726
13.8499 45.7499 1951-05-01 10.9499997552484
13.8499 45.7499 1951-05-02 14.8799996674061
13.8499 45.7499 1951-05-03 13.9699996877462
13.8499 45.7499 1951-05-04 13.8599996902049
13.8499 45.7499 1951-05-05 14.3999996781349
13.8499 45.7499 1951-05-06 14.629999672994
13.8499 45.7499 1951-05-07 13.2999997027218
13.8499 45.7499 1951-05-08 12.9499997105449
13.8499 45.7499 1951-05-09 12.4999997206032
13.8499 45.7499 1951-05-10 11.1999997496605
13.8499 45.7499 1951-05-11 12.2499997261912
13.8499 45.7499 1951-05-12 12.3099997248501
13.8499 45.7499 1951-05-13 12.0199997313321
13.8499 45.7499 1951-05-14 12.1399997286499
13.8499 45.7499 1951-05-15 10.1499997731298
13.8499 45.7499 1951-05-16 9.71999978274107
13.8499 45.7499 1951-05-17 12.7099997159094
13.8499 45.7499 1951-05-18 12.2999997250736
13.8499 45.7499 1951-05-19 13.75999969244
13.8499 45.7499 1951-05-20 16.6799996271729
13.8499 45.7499 1951-05-21 17.779999602586
13.8499 45.7499 1951-05-22 18.2299995925277
13.8499 45.7499 1951-05-23 19.4399995654821
13.8499 45.7499 1951-05-24 20.2299995478243
13.8499 45.7499 1951-05-25 20.1899995487183
13.8499 45.7499 1951-05-26 20.63999953866
13.8499 45.7499 1951-05-27 20.0399995520711
13.8499 45.7499 1951-05-28 19.3399995677173
13.8499 45.7499 1951-05-29 18.9299995768815
13.8499 45.7499 1951-05-30 18.8199995793402
13.8499 45.7499 1951-05-31 18.4599995873868
