"lon" "lat" "date" "p_sum"
13.8499 45.7499 1989-01-08 0
13.8499 45.7499 1989-01-09 0
13.8499 45.7499 1989-01-10 0
13.8499 45.7499 1989-01-11 0
13.8499 45.7499 1989-01-12 0
13.8499 45.7499 1989-01-13 0
13.8499 45.7499 1989-01-14 0
13.8499 45.7499 1989-01-15 0
13.8499 45.7499 1989-01-16 0
13.8499 45.7499 1989-01-17 0
13.8499 45.7499 1989-01-18 0
13.8499 45.7499 1989-01-19 0
13.8499 45.7499 1989-01-20 0
13.8499 45.7499 1989-01-21 0
13.8499 45.7499 1989-01-22 0
13.8499 45.7499 1989-01-23 0
13.8499 45.7499 1989-01-24 0
13.8499 45.7499 1989-01-25 0
13.8499 45.7499 1989-01-26 0
13.8499 45.7499 1989-01-27 0
13.8499 45.7499 1989-01-28 0
13.8499 45.7499 1989-01-29 0
13.8499 45.7499 1989-01-30 0
13.8499 45.7499 1989-01-31 0
13.8499 45.7499 1989-02-01 0
13.8499 45.7499 1989-02-02 0
13.8499 45.7499 1989-02-03 0
13.8499 45.7499 1989-02-04 0
13.8499 45.7499 1989-02-05 0
13.8499 45.7499 1989-02-06 0
13.8499 45.7499 1989-02-07 0
13.8499 45.7499 1989-02-08 0
13.8499 45.7499 1989-02-09 0
13.8499 45.7499 1989-02-10 0
13.8499 45.7499 1989-02-11 0
13.8499 45.7499 1989-02-12 0
13.8499 45.7499 1989-02-13 0
13.8499 45.7499 1989-02-14 0
13.8499 45.7499 1989-02-15 0
13.8499 45.7499 1989-02-16 0
13.8499 45.7499 1989-02-17 0
13.8499 45.7499 1989-02-18 0
13.8499 45.7499 1989-02-19 0
13.8499 45.7499 1989-02-20 0
13.8499 45.7499 1989-02-21 3.00000004470348
13.8499 45.7499 1989-02-22 9.60000014305115
13.8499 45.7499 1989-02-23 8.90000013262033
13.8499 45.7499 1989-02-24 12.6000001877546
13.8499 45.7499 1989-02-25 17.9000002667308
13.8499 45.7499 1989-02-26 13.3000001981854
13.8499 45.7499 1989-02-27 4.00000005960464
13.8499 45.7499 1989-02-28 7.60000011324883
13.8499 45.7499 1989-03-01 0
13.8499 45.7499 1989-03-02 0
13.8499 45.7499 1989-03-03 38.5000005736947
13.8499 45.7499 1989-03-04 0
13.8499 45.7499 1989-03-05 0
13.8499 45.7499 1989-03-06 0
13.8499 45.7499 1989-03-07 0
13.8499 45.7499 1989-03-08 6.60000009834766
13.8499 45.7499 1989-03-09 0
13.8499 45.7499 1989-03-10 0
13.8499 45.7499 1989-03-11 0
13.8499 45.7499 1989-03-12 0
13.8499 45.7499 1989-03-13 0
13.8499 45.7499 1989-03-14 4.00000005960464
13.8499 45.7499 1989-03-15 0
13.8499 45.7499 1989-03-16 0
13.8499 45.7499 1989-03-17 0
13.8499 45.7499 1989-03-18 38.7000005766749
13.8499 45.7499 1989-03-19 24.5000003650784
13.8499 45.7499 1989-03-20 14.3000002130866
13.8499 45.7499 1989-03-21 11.5000001713634
13.8499 45.7499 1989-03-22 0
13.8499 45.7499 1989-03-23 5.00000007450581
13.8499 45.7499 1989-03-24 0
13.8499 45.7499 1989-03-25 0
13.8499 45.7499 1989-03-26 0
13.8499 45.7499 1989-03-27 0
13.8499 45.7499 1989-03-28 0
13.8499 45.7499 1989-03-29 0
13.8499 45.7499 1989-03-30 0
13.8499 45.7499 1989-03-31 0
13.8499 45.7499 1989-04-01 1.60000002384186
13.8499 45.7499 1989-04-02 0
13.8499 45.7499 1989-04-03 16.3000002428889
13.8499 45.7499 1989-04-04 8.7000001296401
13.8499 45.7499 1989-04-05 7.30000010877848
13.8499 45.7499 1989-04-06 7.80000011622906
13.8499 45.7499 1989-04-07 0
13.8499 45.7499 1989-04-08 1.20000001788139
13.8499 45.7499 1989-04-09 0
13.8499 45.7499 1989-04-10 0
13.8499 45.7499 1989-04-11 5.80000008642673
13.8499 45.7499 1989-04-12 9.3000001385808
13.8499 45.7499 1989-04-13 17.6000002622604
13.8499 45.7499 1989-04-14 3.00000004470348
13.8499 45.7499 1989-04-15 2.80000004172325
13.8499 45.7499 1989-04-16 15.6000002324581
13.8499 45.7499 1989-04-17 14.8000002205372
13.8499 45.7499 1989-04-18 21.0000003129244
13.8499 45.7499 1989-04-19 9.60000014305115
13.8499 45.7499 1989-04-20 0
13.8499 45.7499 1989-04-21 10.5000001564622
13.8499 45.7499 1989-04-22 1.70000002533197
13.8499 45.7499 1989-04-23 0
13.8499 45.7499 1989-04-24 0
13.8499 45.7499 1989-04-25 0
13.8499 45.7499 1989-04-26 8.7000001296401
13.8499 45.7499 1989-04-27 19.9000002965331
13.8499 45.7499 1989-04-28 9.70000014454126
13.8499 45.7499 1989-04-29 0
13.8499 45.7499 1989-04-30 0
13.8499 45.7499 1989-05-01 1.20000001788139
13.8499 45.7499 1989-05-02 0
13.8499 45.7499 1989-05-03 0
13.8499 45.7499 1989-05-04 0
13.8499 45.7499 1989-05-05 0
13.8499 45.7499 1989-05-06 0
13.8499 45.7499 1989-05-07 0
13.8499 45.7499 1989-05-08 0
13.8499 45.7499 1989-05-09 0
13.8499 45.7499 1989-05-10 0
13.8499 45.7499 1989-05-11 0
13.8499 45.7499 1989-05-12 0
13.8499 45.7499 1989-05-13 0
13.8499 45.7499 1989-05-14 9.00000013411045
13.8499 45.7499 1989-05-15 6.50000009685755
13.8499 45.7499 1989-05-16 1.70000002533197
13.8499 45.7499 1989-05-17 0
13.8499 45.7499 1989-05-18 0
13.8499 45.7499 1989-05-19 2.20000003278255
13.8499 45.7499 1989-05-20 0
13.8499 45.7499 1989-05-21 0
13.8499 45.7499 1989-05-22 0
13.8499 45.7499 1989-05-23 0
13.8499 45.7499 1989-05-24 0
13.8499 45.7499 1989-05-25 0
13.8499 45.7499 1989-05-26 0
13.8499 45.7499 1989-05-27 0
13.8499 45.7499 1989-05-28 0
13.8499 45.7499 1989-05-29 0
13.8499 45.7499 1989-05-30 47.9000007137656
13.8499 45.7499 1989-05-31 17.7000002637506
13.8499 45.7499 1989-06-01 10.4000001549721
13.8499 45.7499 1989-06-02 28.400000423193
13.8499 45.7499 1989-06-03 14.9000002220273
13.8499 45.7499 1989-06-04 12.1000001803041
13.8499 45.7499 1989-06-05 0
13.8499 45.7499 1989-06-06 5.90000008791685
13.8499 45.7499 1989-06-07 0
13.8499 45.7499 1989-06-08 2.20000003278255
13.8499 45.7499 1989-06-09 0
13.8499 45.7499 1989-06-10 0
13.8499 45.7499 1989-06-11 0
13.8499 45.7499 1989-06-12 0
13.8499 45.7499 1989-06-13 0
13.8499 45.7499 1989-06-14 0
13.8499 45.7499 1989-06-15 0
13.8499 45.7499 1989-06-16 7.80000011622906
13.8499 45.7499 1989-06-17 0
13.8499 45.7499 1989-06-18 3.00000004470348
13.8499 45.7499 1989-06-19 0
13.8499 45.7499 1989-06-20 2.10000003129244
13.8499 45.7499 1989-06-21 0
13.8499 45.7499 1989-06-22 8.30000012367964
13.8499 45.7499 1989-06-23 52.4000007808208
13.8499 45.7499 1989-06-24 4.50000006705523
13.8499 45.7499 1989-06-25 0
13.8499 45.7499 1989-06-26 0
13.8499 45.7499 1989-06-27 0
13.8499 45.7499 1989-06-28 20.3000003024936
13.8499 45.7499 1989-06-29 3.60000005364418
13.8499 45.7499 1989-06-30 4.90000007301569
13.8499 45.7499 1989-07-01 0
13.8499 45.7499 1989-07-02 8.50000012665987
13.8499 45.7499 1989-07-03 2.90000004321337
13.8499 45.7499 1989-07-04 8.10000012069941
13.8499 45.7499 1989-07-05 0
13.8499 45.7499 1989-07-06 0
13.8499 45.7499 1989-07-07 1.20000001788139
13.8499 45.7499 1989-07-08 0
13.8499 45.7499 1989-07-09 0
13.8499 45.7499 1989-07-10 26.700000397861
13.8499 45.7499 1989-07-11 0
13.8499 45.7499 1989-07-12 0
13.8499 45.7499 1989-07-13 2.80000004172325
13.8499 45.7499 1989-07-14 6.70000009983778
13.8499 45.7499 1989-07-15 0
13.8499 45.7499 1989-07-16 0
13.8499 45.7499 1989-07-17 2.5000000372529
13.8499 45.7499 1989-07-18 4.20000006258488
13.8499 45.7499 1989-07-19 0
13.8499 45.7499 1989-07-20 0
13.8499 45.7499 1989-07-21 0
13.8499 45.7499 1989-07-22 0
13.8499 45.7499 1989-07-23 0
13.8499 45.7499 1989-07-24 0
13.8499 45.7499 1989-07-25 2.00000002980232
13.8499 45.7499 1989-07-26 0
13.8499 45.7499 1989-07-27 0
13.8499 45.7499 1989-07-28 0
13.8499 45.7499 1989-07-29 0
13.8499 45.7499 1989-07-30 0
13.8499 45.7499 1989-07-31 56.5000008419156
13.8499 45.7499 1989-08-01 1.40000002086163
13.8499 45.7499 1989-08-02 8.00000011920929
13.8499 45.7499 1989-08-03 0
13.8499 45.7499 1989-08-04 0
13.8499 45.7499 1989-08-05 0
13.8499 45.7499 1989-08-06 2.00000002980232
13.8499 45.7499 1989-08-07 0
13.8499 45.7499 1989-08-08 23.4000003486872
13.8499 45.7499 1989-08-09 0
13.8499 45.7499 1989-08-10 0
13.8499 45.7499 1989-08-11 3.20000004768372
13.8499 45.7499 1989-08-12 0
13.8499 45.7499 1989-08-13 0
13.8499 45.7499 1989-08-14 0
13.8499 45.7499 1989-08-15 0
13.8499 45.7499 1989-08-16 0
13.8499 45.7499 1989-08-17 0
13.8499 45.7499 1989-08-18 4.90000007301569
13.8499 45.7499 1989-08-19 0
13.8499 45.7499 1989-08-20 0
13.8499 45.7499 1989-08-21 0
13.8499 45.7499 1989-08-22 0
13.8499 45.7499 1989-08-23 0
13.8499 45.7499 1989-08-24 0
13.8499 45.7499 1989-08-25 5.70000008493662
13.8499 45.7499 1989-08-26 46.2000006884336
13.8499 45.7499 1989-08-27 28.3000004217029
13.8499 45.7499 1989-08-28 1.60000002384186
13.8499 45.7499 1989-08-29 0
13.8499 45.7499 1989-08-30 0
13.8499 45.7499 1989-08-31 0
13.8499 45.7499 1989-09-01 0
13.8499 45.7499 1989-09-02 41.300000615418
13.8499 45.7499 1989-09-03 3.7000000551343
13.8499 45.7499 1989-09-04 2.40000003576279
13.8499 45.7499 1989-09-05 0
13.8499 45.7499 1989-09-06 0
13.8499 45.7499 1989-09-07 0
13.8499 45.7499 1989-09-08 0
13.8499 45.7499 1989-09-09 1.90000002831221
13.8499 45.7499 1989-09-10 0
13.8499 45.7499 1989-09-11 4.90000007301569
13.8499 45.7499 1989-09-12 0
13.8499 45.7499 1989-09-13 11.9000001773238
13.8499 45.7499 1989-09-14 3.7000000551343
13.8499 45.7499 1989-09-15 0
13.8499 45.7499 1989-09-16 0
13.8499 45.7499 1989-09-17 0
13.8499 45.7499 1989-09-18 0
13.8499 45.7499 1989-09-19 0
13.8499 45.7499 1989-09-20 0
13.8499 45.7499 1989-09-21 0
13.8499 45.7499 1989-09-22 0
13.8499 45.7499 1989-09-23 0
13.8499 45.7499 1989-09-24 0
13.8499 45.7499 1989-09-25 0
13.8499 45.7499 1989-09-26 0
13.8499 45.7499 1989-09-27 23.2000003457069
13.8499 45.7499 1989-09-28 4.40000006556511
13.8499 45.7499 1989-09-29 0
13.8499 45.7499 1989-09-30 0
13.8499 45.7499 1989-10-01 0
13.8499 45.7499 1989-10-02 0
13.8499 45.7499 1989-10-03 0
13.8499 45.7499 1989-10-04 0
13.8499 45.7499 1989-10-05 0
13.8499 45.7499 1989-10-06 0
13.8499 45.7499 1989-10-07 9.9000001475215
13.8499 45.7499 1989-10-08 0
13.8499 45.7499 1989-10-09 0
13.8499 45.7499 1989-10-10 0
13.8499 45.7499 1989-10-11 0
13.8499 45.7499 1989-10-12 0
13.8499 45.7499 1989-10-13 0
13.8499 45.7499 1989-10-14 2.30000003427267
13.8499 45.7499 1989-10-15 0
13.8499 45.7499 1989-10-16 0
13.8499 45.7499 1989-10-17 0
13.8499 45.7499 1989-10-18 0
13.8499 45.7499 1989-10-19 0
13.8499 45.7499 1989-10-20 0
13.8499 45.7499 1989-10-21 0
13.8499 45.7499 1989-10-22 0
13.8499 45.7499 1989-10-23 0
13.8499 45.7499 1989-10-24 0
13.8499 45.7499 1989-10-25 0
13.8499 45.7499 1989-10-26 0
13.8499 45.7499 1989-10-27 0
13.8499 45.7499 1989-10-28 0
13.8499 45.7499 1989-10-29 15.4000002294779
13.8499 45.7499 1989-10-30 0
13.8499 45.7499 1989-10-31 0
13.8499 45.7499 1989-11-01 0
13.8499 45.7499 1989-11-02 1.40000002086163
13.8499 45.7499 1989-11-03 16.0000002384186
13.8499 45.7499 1989-11-04 19.4000002890825
13.8499 45.7499 1989-11-05 45.7000006809831
13.8499 45.7499 1989-11-06 15.7000002339482
13.8499 45.7499 1989-11-07 0
13.8499 45.7499 1989-11-08 0
13.8499 45.7499 1989-11-09 0
13.8499 45.7499 1989-11-10 0
13.8499 45.7499 1989-11-11 0
13.8499 45.7499 1989-11-12 0
13.8499 45.7499 1989-11-13 0
13.8499 45.7499 1989-11-14 0
13.8499 45.7499 1989-11-15 0
13.8499 45.7499 1989-11-16 0
13.8499 45.7499 1989-11-17 0
13.8499 45.7499 1989-11-18 0
13.8499 45.7499 1989-11-19 0
13.8499 45.7499 1989-11-20 0
13.8499 45.7499 1989-11-21 3.30000004917383
13.8499 45.7499 1989-11-22 55.0000008195639
13.8499 45.7499 1989-11-23 0
13.8499 45.7499 1989-11-24 0
13.8499 45.7499 1989-11-25 0
13.8499 45.7499 1989-11-26 0
13.8499 45.7499 1989-11-27 0
13.8499 45.7499 1989-11-28 0
13.8499 45.7499 1989-11-29 0
13.8499 45.7499 1989-11-30 0
13.8499 45.7499 1989-12-01 0
13.8499 45.7499 1989-12-02 0
13.8499 45.7499 1989-12-03 0
13.8499 45.7499 1989-12-04 0
13.8499 45.7499 1989-12-05 0
13.8499 45.7499 1989-12-06 0
13.8499 45.7499 1989-12-07 0
13.8499 45.7499 1989-12-08 0
13.8499 45.7499 1989-12-09 0
13.8499 45.7499 1989-12-10 0
13.8499 45.7499 1989-12-11 0
13.8499 45.7499 1989-12-12 0
13.8499 45.7499 1989-12-13 26.700000397861
13.8499 45.7499 1989-12-14 25.7000003829598
13.8499 45.7499 1989-12-15 12.8000001907349
13.8499 45.7499 1989-12-16 0
13.8499 45.7499 1989-12-17 2.40000003576279
13.8499 45.7499 1989-12-18 1.90000002831221
13.8499 45.7499 1989-12-19 7.30000010877848
13.8499 45.7499 1989-12-20 0
13.8499 45.7499 1989-12-21 0
13.8499 45.7499 1989-12-22 0
13.8499 45.7499 1989-12-23 3.7000000551343
13.8499 45.7499 1989-12-24 0
13.8499 45.7499 1989-12-25 0
13.8499 45.7499 1989-12-26 0
13.8499 45.7499 1989-12-27 0
13.8499 45.7499 1989-12-28 0
13.8499 45.7499 1989-12-29 0
13.8499 45.7499 1989-12-30 0
13.8499 45.7499 1989-12-31 0
13.8499 45.7499 1990-01-01 0
13.8499 45.7499 1990-01-02 0
13.8499 45.7499 1990-01-03 0
13.8499 45.7499 1990-01-04 0
13.8499 45.7499 1990-01-05 0
13.8499 45.7499 1990-01-06 0
13.8499 45.7499 1990-01-07 0
13.8499 45.7499 1990-01-08 0
13.8499 45.7499 1990-01-09 0
13.8499 45.7499 1990-01-10 0
13.8499 45.7499 1990-01-11 0
13.8499 45.7499 1990-01-12 0
13.8499 45.7499 1990-01-13 0
13.8499 45.7499 1990-01-14 0
13.8499 45.7499 1990-01-15 0
13.8499 45.7499 1990-01-16 0
13.8499 45.7499 1990-01-17 0
13.8499 45.7499 1990-01-18 0
13.8499 45.7499 1990-01-19 0
13.8499 45.7499 1990-01-20 0
13.8499 45.7499 1990-01-21 0
13.8499 45.7499 1990-01-22 0
13.8499 45.7499 1990-01-23 0
13.8499 45.7499 1990-01-24 0
13.8499 45.7499 1990-01-25 7.10000010579824
13.8499 45.7499 1990-01-26 21.1000003144145
13.8499 45.7499 1990-01-27 2.10000003129244
13.8499 45.7499 1990-01-28 9.40000014007092
13.8499 45.7499 1990-01-29 8.50000012665987
13.8499 45.7499 1990-01-30 0
13.8499 45.7499 1990-01-31 0
13.8499 45.7499 1990-02-01 0
13.8499 45.7499 1990-02-02 7.20000010728836
13.8499 45.7499 1990-02-03 0
13.8499 45.7499 1990-02-04 0
13.8499 45.7499 1990-02-05 0
13.8499 45.7499 1990-02-06 0
13.8499 45.7499 1990-02-07 0
13.8499 45.7499 1990-02-08 0
13.8499 45.7499 1990-02-09 2.10000003129244
13.8499 45.7499 1990-02-10 0
13.8499 45.7499 1990-02-11 12.1000001803041
13.8499 45.7499 1990-02-12 12.0000001788139
13.8499 45.7499 1990-02-13 0
13.8499 45.7499 1990-02-14 0
13.8499 45.7499 1990-02-15 0
13.8499 45.7499 1990-02-16 0
13.8499 45.7499 1990-02-17 0
13.8499 45.7499 1990-02-18 0
13.8499 45.7499 1990-02-19 0
13.8499 45.7499 1990-02-20 0
13.8499 45.7499 1990-02-21 0
13.8499 45.7499 1990-02-22 0
13.8499 45.7499 1990-02-23 0
13.8499 45.7499 1990-02-24 0
13.8499 45.7499 1990-02-25 0
13.8499 45.7499 1990-02-26 0
13.8499 45.7499 1990-02-27 2.10000003129244
13.8499 45.7499 1990-02-28 0
13.8499 45.7499 1990-03-01 0
13.8499 45.7499 1990-03-02 0
13.8499 45.7499 1990-03-03 0
13.8499 45.7499 1990-03-04 0
13.8499 45.7499 1990-03-05 0
13.8499 45.7499 1990-03-06 0
13.8499 45.7499 1990-03-07 0
13.8499 45.7499 1990-03-08 0
13.8499 45.7499 1990-03-09 3.20000004768372
13.8499 45.7499 1990-03-10 0
13.8499 45.7499 1990-03-11 0
13.8499 45.7499 1990-03-12 0
13.8499 45.7499 1990-03-13 0
13.8499 45.7499 1990-03-14 0
13.8499 45.7499 1990-03-15 0
13.8499 45.7499 1990-03-16 0
13.8499 45.7499 1990-03-17 0
13.8499 45.7499 1990-03-18 0
13.8499 45.7499 1990-03-19 0
13.8499 45.7499 1990-03-20 0
13.8499 45.7499 1990-03-21 0
13.8499 45.7499 1990-03-22 0
13.8499 45.7499 1990-03-23 0
13.8499 45.7499 1990-03-24 2.80000004172325
13.8499 45.7499 1990-03-25 44.0000006556511
13.8499 45.7499 1990-03-26 4.60000006854534
13.8499 45.7499 1990-03-27 1.40000002086163
13.8499 45.7499 1990-03-28 6.50000009685755
13.8499 45.7499 1990-03-29 5.10000007599592
13.8499 45.7499 1990-03-30 0
13.8499 45.7499 1990-03-31 0
13.8499 45.7499 1990-04-01 0
13.8499 45.7499 1990-04-02 0
13.8499 45.7499 1990-04-03 8.60000012814999
13.8499 45.7499 1990-04-04 9.60000014305115
13.8499 45.7499 1990-04-05 12.900000192225
13.8499 45.7499 1990-04-06 18.0000002682209
13.8499 45.7499 1990-04-07 25.6000003814697
13.8499 45.7499 1990-04-08 4.20000006258488
13.8499 45.7499 1990-04-09 0
13.8499 45.7499 1990-04-10 0
13.8499 45.7499 1990-04-11 0
13.8499 45.7499 1990-04-12 0
13.8499 45.7499 1990-04-13 0
13.8499 45.7499 1990-04-14 0
13.8499 45.7499 1990-04-15 3.30000004917383
13.8499 45.7499 1990-04-16 0
13.8499 45.7499 1990-04-17 0
13.8499 45.7499 1990-04-18 14.4000002145767
13.8499 45.7499 1990-04-19 5.30000007897615
13.8499 45.7499 1990-04-20 3.50000005215406
13.8499 45.7499 1990-04-21 11.1000001654029
13.8499 45.7499 1990-04-22 4.60000006854534
13.8499 45.7499 1990-04-23 2.80000004172325
13.8499 45.7499 1990-04-24 1.00000001490116
13.8499 45.7499 1990-04-25 0
13.8499 45.7499 1990-04-26 0
13.8499 45.7499 1990-04-27 0
13.8499 45.7499 1990-04-28 0
13.8499 45.7499 1990-04-29 0
13.8499 45.7499 1990-04-30 0
13.8499 45.7499 1990-05-01 0
13.8499 45.7499 1990-05-02 0
13.8499 45.7499 1990-05-03 0
13.8499 45.7499 1990-05-04 0
13.8499 45.7499 1990-05-05 0
13.8499 45.7499 1990-05-06 0
13.8499 45.7499 1990-05-07 0
13.8499 45.7499 1990-05-08 0
13.8499 45.7499 1990-05-09 0
13.8499 45.7499 1990-05-10 0
13.8499 45.7499 1990-05-11 1.00000001490116
13.8499 45.7499 1990-05-12 0
13.8499 45.7499 1990-05-13 0
13.8499 45.7499 1990-05-14 0
13.8499 45.7499 1990-05-15 0
13.8499 45.7499 1990-05-16 0
13.8499 45.7499 1990-05-17 0
13.8499 45.7499 1990-05-18 2.30000003427267
13.8499 45.7499 1990-05-19 0
13.8499 45.7499 1990-05-20 0
13.8499 45.7499 1990-05-21 0
13.8499 45.7499 1990-05-22 60.5000009015203
13.8499 45.7499 1990-05-23 0
13.8499 45.7499 1990-05-24 13.3000001981854
13.8499 45.7499 1990-05-25 3.60000005364418
13.8499 45.7499 1990-05-26 0
13.8499 45.7499 1990-05-27 0
13.8499 45.7499 1990-05-28 2.60000003874302
13.8499 45.7499 1990-05-29 0
13.8499 45.7499 1990-05-30 0
13.8499 45.7499 1990-05-31 0
13.8499 45.7499 1990-06-01 0
13.8499 45.7499 1990-06-02 21.8000003248453
13.8499 45.7499 1990-06-03 2.80000004172325
13.8499 45.7499 1990-06-04 20.9000003114343
13.8499 45.7499 1990-06-05 5.10000007599592
13.8499 45.7499 1990-06-06 30.9000004604459
13.8499 45.7499 1990-06-07 2.90000004321337
13.8499 45.7499 1990-06-08 15.500000230968
13.8499 45.7499 1990-06-09 14.1000002101064
13.8499 45.7499 1990-06-10 7.90000011771917
13.8499 45.7499 1990-06-11 0
13.8499 45.7499 1990-06-12 3.90000005811453
13.8499 45.7499 1990-06-13 0
13.8499 45.7499 1990-06-14 0
13.8499 45.7499 1990-06-15 21.4000003188848
13.8499 45.7499 1990-06-16 2.5000000372529
13.8499 45.7499 1990-06-17 0
13.8499 45.7499 1990-06-18 0
13.8499 45.7499 1990-06-19 0
13.8499 45.7499 1990-06-20 6.8000001013279
13.8499 45.7499 1990-06-21 3.40000005066395
13.8499 45.7499 1990-06-22 5.00000007450581
13.8499 45.7499 1990-06-23 0
13.8499 45.7499 1990-06-24 0
13.8499 45.7499 1990-06-25 0
13.8499 45.7499 1990-06-26 0
13.8499 45.7499 1990-06-27 0
13.8499 45.7499 1990-06-28 0
13.8499 45.7499 1990-06-29 0
13.8499 45.7499 1990-06-30 0
13.8499 45.7499 1990-07-01 0
13.8499 45.7499 1990-07-02 0
13.8499 45.7499 1990-07-03 55.100000821054
13.8499 45.7499 1990-07-04 9.70000014454126
13.8499 45.7499 1990-07-05 0
13.8499 45.7499 1990-07-06 26.5000003948808
13.8499 45.7499 1990-07-07 0
13.8499 45.7499 1990-07-08 0
13.8499 45.7499 1990-07-09 0
13.8499 45.7499 1990-07-10 22.2000003308058
13.8499 45.7499 1990-07-11 0
13.8499 45.7499 1990-07-12 0
13.8499 45.7499 1990-07-13 0
13.8499 45.7499 1990-07-14 0
13.8499 45.7499 1990-07-15 0
13.8499 45.7499 1990-07-16 0
13.8499 45.7499 1990-07-17 3.40000005066395
13.8499 45.7499 1990-07-18 0
13.8499 45.7499 1990-07-19 0
13.8499 45.7499 1990-07-20 0
13.8499 45.7499 1990-07-21 0
13.8499 45.7499 1990-07-22 0
13.8499 45.7499 1990-07-23 0
13.8499 45.7499 1990-07-24 5.00000007450581
13.8499 45.7499 1990-07-25 0
13.8499 45.7499 1990-07-26 0
13.8499 45.7499 1990-07-27 0
13.8499 45.7499 1990-07-28 0
13.8499 45.7499 1990-07-29 0
13.8499 45.7499 1990-07-30 5.30000007897615
13.8499 45.7499 1990-07-31 4.60000006854534
13.8499 45.7499 1990-08-01 0
13.8499 45.7499 1990-08-02 0
13.8499 45.7499 1990-08-03 0
13.8499 45.7499 1990-08-04 0
13.8499 45.7499 1990-08-05 0
13.8499 45.7499 1990-08-06 8.7000001296401
13.8499 45.7499 1990-08-07 74.8000011146069
13.8499 45.7499 1990-08-08 0
13.8499 45.7499 1990-08-09 0
13.8499 45.7499 1990-08-10 0
13.8499 45.7499 1990-08-11 0
13.8499 45.7499 1990-08-12 0
13.8499 45.7499 1990-08-13 0
13.8499 45.7499 1990-08-14 0
13.8499 45.7499 1990-08-15 0
13.8499 45.7499 1990-08-16 0
13.8499 45.7499 1990-08-17 36.3000005409122
13.8499 45.7499 1990-08-18 0
13.8499 45.7499 1990-08-19 0
13.8499 45.7499 1990-08-20 0
13.8499 45.7499 1990-08-21 0
13.8499 45.7499 1990-08-22 0
13.8499 45.7499 1990-08-23 0
13.8499 45.7499 1990-08-24 0
13.8499 45.7499 1990-08-25 0
13.8499 45.7499 1990-08-26 0
13.8499 45.7499 1990-08-27 0
13.8499 45.7499 1990-08-28 0
13.8499 45.7499 1990-08-29 0
13.8499 45.7499 1990-08-30 0
13.8499 45.7499 1990-08-31 0
13.8499 45.7499 1990-09-01 2.60000003874302
13.8499 45.7499 1990-09-02 1.70000002533197
13.8499 45.7499 1990-09-03 0
13.8499 45.7499 1990-09-04 36.7000005468726
13.8499 45.7499 1990-09-05 2.40000003576279
13.8499 45.7499 1990-09-06 0
13.8499 45.7499 1990-09-07 27.4000004082918
13.8499 45.7499 1990-09-08 0
13.8499 45.7499 1990-09-09 0
13.8499 45.7499 1990-09-10 2.40000003576279
13.8499 45.7499 1990-09-11 0
13.8499 45.7499 1990-09-12 0
13.8499 45.7499 1990-09-13 0
13.8499 45.7499 1990-09-14 0
13.8499 45.7499 1990-09-15 0
13.8499 45.7499 1990-09-16 3.50000005215406
13.8499 45.7499 1990-09-17 0
13.8499 45.7499 1990-09-18 9.50000014156103
13.8499 45.7499 1990-09-19 0
13.8499 45.7499 1990-09-20 64.7000009641051
13.8499 45.7499 1990-09-21 11.6000001728535
13.8499 45.7499 1990-09-22 0
13.8499 45.7499 1990-09-23 2.80000004172325
13.8499 45.7499 1990-09-24 16.0000002384186
13.8499 45.7499 1990-09-25 1.90000002831221
13.8499 45.7499 1990-09-26 9.70000014454126
13.8499 45.7499 1990-09-27 0
13.8499 45.7499 1990-09-28 0
13.8499 45.7499 1990-09-29 0
13.8499 45.7499 1990-09-30 0
13.8499 45.7499 1990-10-01 0
13.8499 45.7499 1990-10-02 30.100000448525
13.8499 45.7499 1990-10-03 0
13.8499 45.7499 1990-10-04 27.600000411272
13.8499 45.7499 1990-10-05 21.7000003233552
13.8499 45.7499 1990-10-06 0
13.8499 45.7499 1990-10-07 19.2000002861023
13.8499 45.7499 1990-10-08 23.6000003516674
13.8499 45.7499 1990-10-09 0
13.8499 45.7499 1990-10-10 0
13.8499 45.7499 1990-10-11 0
13.8499 45.7499 1990-10-12 0
13.8499 45.7499 1990-10-13 0
13.8499 45.7499 1990-10-14 0
13.8499 45.7499 1990-10-15 0
13.8499 45.7499 1990-10-16 0
13.8499 45.7499 1990-10-17 25.80000038445
13.8499 45.7499 1990-10-18 25.3000003769994
13.8499 45.7499 1990-10-19 5.30000007897615
13.8499 45.7499 1990-10-20 6.90000010281801
13.8499 45.7499 1990-10-21 0
13.8499 45.7499 1990-10-22 0
13.8499 45.7499 1990-10-23 0
13.8499 45.7499 1990-10-24 0
13.8499 45.7499 1990-10-25 12.6000001877546
13.8499 45.7499 1990-10-26 13.0000001937151
13.8499 45.7499 1990-10-27 30.100000448525
13.8499 45.7499 1990-10-28 18.0000002682209
13.8499 45.7499 1990-10-29 29.6000004410744
13.8499 45.7499 1990-10-30 0
13.8499 45.7499 1990-10-31 14.8000002205372
13.8499 45.7499 1990-11-01 23.3000003471971
13.8499 45.7499 1990-11-02 16.2000002413988
13.8499 45.7499 1990-11-03 45.1000006720424
13.8499 45.7499 1990-11-04 0
13.8499 45.7499 1990-11-05 0
13.8499 45.7499 1990-11-06 0
13.8499 45.7499 1990-11-07 0
13.8499 45.7499 1990-11-08 0
13.8499 45.7499 1990-11-09 0
13.8499 45.7499 1990-11-10 0
13.8499 45.7499 1990-11-11 0
