"","Y","M","D","Tmax"
"21117",1977,10,24,14.4099996779114
"21118",1977,10,25,11.169999750331
"21119",1977,10,26,11.4299997445196
"21120",1977,10,27,10.8599997572601
"21121",1977,10,28,12.6499997172505
"21122",1977,10,29,11.1799997501075
"21123",1977,10,30,11.8299997355789
"21124",1977,10,31,11.1199997514486
"21125",1977,11,1,11.0599997527897
"21126",1977,11,2,9.28999979235232
"21127",1977,11,3,8.1499998178333
"21128",1977,11,4,13.7399996928871
"21129",1977,11,5,10.5399997644126
"21130",1977,11,6,12.5899997185916
"21131",1977,11,7,11.9099997337908
"21132",1977,11,8,13.9699996877462
"21133",1977,11,9,11.1499997507781
"21134",1977,11,10,9.84999977983534
"21135",1977,11,11,15.0799996629357
"21136",1977,11,12,16.1999996379018
"21137",1977,11,13,8.28999981470406
"21138",1977,11,14,6.58999985270202
"21139",1977,11,15,8.47999981045723
"21140",1977,11,16,7.47999983280897
"21141",1977,11,17,6.029999865219
"21142",1977,11,18,3.18999992869794
"21143",1977,11,19,3.94999991171062
"21144",1977,11,20,5.11999988555908
"21145",1977,11,21,4.07999990880489
"21146",1977,11,22,6.00999986566603
"21147",1977,11,23,4.58999989740551
"21148",1977,11,24,6.51999985426664
"21149",1977,11,25,6.89999984577298
"21150",1977,11,26,4.55999989807606
"21151",1977,11,27,2.61999994143844
"21152",1977,11,28,1.97999995574355
"21153",1977,11,29,1.12999997474253
"21154",1977,11,30,1.10999997518957
"21155",1977,12,1,0.559999987483025
"21156",1977,12,2,-1.93999995663762
"21157",1977,12,3,-1.22999997250736
"21158",1977,12,4,0.909999979659915
"21159",1977,12,5,0.539999987930059
"21160",1977,12,6,0.359999991953373
"21161",1977,12,7,-1.63999996334314
"21162",1977,12,8,0.829999981448054
"21163",1977,12,9,1.46999996714294
"21164",1977,12,10,-4.35999990254641
"21165",1977,12,11,-4.22999990545213
"21166",1977,12,12,-1.92999995686114
"21167",1977,12,13,-1.85999995842576
"21168",1977,12,14,2.24999994970858
"21169",1977,12,15,2.24999994970858
"21170",1977,12,16,2.98999993316829
"21171",1977,12,17,1.02999997697771
"21172",1977,12,18,1.61999996379018
"21173",1977,12,19,1.36999996937811
"21174",1977,12,20,2.14999995194376
"21175",1977,12,21,2.05999995395541
"21176",1977,12,22,2.24999994970858
"21177",1977,12,23,-1.3799999691546
"21178",1977,12,24,7.66999982856214
"21179",1977,12,25,9.22999979369342
"21180",1977,12,26,4.51999989897013
"21181",1977,12,27,4.8199998922646
"21182",1977,12,28,5.32999988086522
"21183",1977,12,29,3.3899999242276
"21184",1977,12,30,2.4699999447912
"21185",1977,12,31,2.26999994926155
"21186",1978,1,1,1.1499999742955
"21187",1978,1,2,4.48999989964068
"21188",1978,1,3,3.69999991729856
"21189",1978,1,4,3.50999992154539
"21190",1978,1,5,-0.209999995306134
"21191",1978,1,6,0.569999987259507
"21192",1978,1,7,1.04999997653067
"21193",1978,1,8,0.919999979436398
"21194",1978,1,9,0.779999982565641
"21195",1978,1,10,0.949999978765845
"21196",1978,1,11,1.35999996960163
"21197",1978,1,12,2.34999994747341
"21198",1978,1,13,1.26999997161329
"21199",1978,1,14,2.01999995484948
"21200",1978,1,15,0.569999987259507
"21201",1978,1,16,0.749999983236194
"21202",1978,1,17,0.959999978542328
"21203",1978,1,18,-2.50999994389713
"21204",1978,1,19,-2.6399999409914
"21205",1978,1,20,-6.08999986387789
"21206",1978,1,21,-4.04999990947545
"21207",1978,1,22,-4.4199999012053
"21208",1978,1,23,0.549999987706542
"21209",1978,1,24,2.29999994859099
"21210",1978,1,25,2.77999993786216
"21211",1978,1,26,2.60999994166195
"21212",1978,1,27,1.74999996088445
"21213",1978,1,28,2.8699999358505
"21214",1978,1,29,4.88999989069998
"21215",1978,1,30,2.91999993473291
"21216",1978,1,31,1.59999996423721
"21217",1978,2,1,1.59999996423721
"21218",1978,2,2,0.879999980330467
"21219",1978,2,3,-1.17999997362494
"21220",1978,2,4,-5.20999988354743
"21221",1978,2,5,-5.55999987572432
"21222",1978,2,6,-2.8699999358505
"21223",1978,2,7,-3.30999992601573
"21224",1978,2,8,-4.04999990947545
"21225",1978,2,9,-5.5699998755008
"21226",1978,2,10,-7.07999984174967
"21227",1978,2,11,-0.999999977648258
"21228",1978,2,12,2.50999994389713
"21229",1978,2,13,1.01999997720122
"21230",1978,2,14,-0.839999981224537
"21231",1978,2,15,-1.47999996691942
"21232",1978,2,16,-1.91999995708466
"21233",1978,2,17,-3.47999992221594
"21234",1978,2,18,-5.47999987751245
"21235",1978,2,19,-5.55999987572432
"21236",1978,2,20,-7.36999983526766
"21237",1978,2,21,-0.57999998703599
"21238",1978,2,22,-0.539999987930059
"21239",1978,2,23,1.82999995909631
"21240",1978,2,24,-0.469999989494681
"21241",1978,2,25,6.28999985940754
"21242",1978,2,26,7.90999982319772
"21243",1978,2,27,4.72999989427626
"21244",1978,2,28,3.2699999269098
"21245",1978,3,1,5.16999988444149
"21246",1978,3,2,10.1699997726828
"21247",1978,3,3,5.25999988242984
"21248",1978,3,4,3.86999991349876
"21249",1978,3,5,3.89999991282821
"21250",1978,3,6,4.67999989539385
"21251",1978,3,7,4.30999990366399
"21252",1978,3,8,3.67999991774559
"21253",1978,3,9,4.25999990478158
"21254",1978,3,10,4.06999990902841
"21255",1978,3,11,5.77999987080693
"21256",1978,3,12,3.41999992355704
"21257",1978,3,13,7.41999983415008
"21258",1978,3,14,9.54999978654087
"21259",1978,3,15,11.5499997418374
"21260",1978,3,16,11.789999736473
"21261",1978,3,17,9.03999979794025
"21262",1978,3,18,2.70999993942678
"21263",1978,3,19,2.24999994970858
"21264",1978,3,20,1.35999996960163
"21265",1978,3,21,1.02999997697771
"21266",1978,3,22,-0.789999982342124
"21267",1978,3,23,5.36999987997115
"21268",1978,3,24,8.71999980509281
"21269",1978,3,25,8.61999980732799
"21270",1978,3,26,7.56999983079731
"21271",1978,3,27,8.40999981202185
"21272",1978,3,28,9.28999979235232
"21273",1978,3,29,18.379999589175
"21274",1978,3,30,18.1199995949864
"21275",1978,3,31,20.8599995337427
"21276",1978,4,1,18.399999588728
"21277",1978,4,2,13.9699996877462
"21278",1978,4,3,13.7299996931106
"21279",1978,4,4,10.7499997597188
"21280",1978,4,5,8.87999980151653
"21281",1978,4,6,4.15999990701675
"21282",1978,4,7,7.82999982498586
"21283",1978,4,8,7.04999984242022
"21284",1978,4,9,9.61999978497624
"21285",1978,4,10,14.1599996834993
"21286",1978,4,11,15.9999996423721
"21287",1978,4,12,12.3199997246265
"21288",1978,4,13,2.30999994836748
"21289",1978,4,14,4.88999989069998
"21290",1978,4,15,5.93999986723065
"21291",1978,4,16,8.41999981179833
"21292",1978,4,17,6.51999985426664
"21293",1978,4,18,6.58999985270202
"21294",1978,4,19,12.1199997290969
"21295",1978,4,20,12.7099997159094
"21296",1978,4,21,16.2999996356666
"21297",1978,4,22,15.8799996450543
"21298",1978,4,23,18.0599995963275
"21299",1978,4,24,16.9699996206909
"21300",1978,4,25,12.7999997138977
"21301",1978,4,26,7.60999982990324
"21302",1978,4,27,9.82999978028238
"21303",1978,4,28,13.2799997031689
"21304",1978,4,29,12.4199997223914
"21305",1978,4,30,14.1099996846169
"21306",1978,5,1,11.0499997530133
"21307",1978,5,2,9.49999978765845
"21308",1978,5,3,14.8799996674061
"21309",1978,5,4,14.4499996770173
"21310",1978,5,5,18.10999959521
"21311",1978,5,6,18.7599995806813
"21312",1978,5,7,15.6899996493012
"21313",1978,5,8,17.8899996001273
"21314",1978,5,9,15.7299996484071
"21315",1978,5,10,9.73999978229403
"21316",1978,5,11,5.19999988377094
"21317",1978,5,12,6.45999985560775
"21318",1978,5,13,11.6799997389317
"21319",1978,5,14,14.5199996754527
"21320",1978,5,15,16.3399996347725
"21321",1978,5,16,15.5799996517599
"21322",1978,5,17,18.1199995949864
"21323",1978,5,18,18.7799995802343
"21324",1978,5,19,17.6399996057153
"21325",1978,5,20,22.9199994876981
"21326",1978,5,21,24.6399994492531
"21327",1978,5,22,23.249999480322
"21328",1978,5,23,19.8599995560944
"21329",1978,5,24,21.6299995165318
"21330",1978,5,25,18.8399995788932
"21331",1978,5,26,18.4799995869398
"21332",1978,5,27,22.2499995026737
"21333",1978,5,28,22.7799994908273
"21334",1978,5,29,22.4599994979799
"21335",1978,5,30,24.3499994557351
"21336",1978,5,31,25.2499994356185
"21337",1978,6,1,25.0499994400889
"21338",1978,6,2,27.3999993875623
"21339",1978,6,3,23.7999994680285
"21340",1978,6,4,25.9199994206429
"21341",1978,6,5,26.9299993980676
"21342",1978,6,6,27.3899993877858
"21343",1978,6,7,27.8799993768334
"21344",1978,6,8,26.4299994092435
"21345",1978,6,9,21.4199995212257
"21346",1978,6,10,20.2799995467067
"21347",1978,6,11,15.6399996504188
"21348",1978,6,12,12.7199997156858
"21349",1978,6,13,14.8599996678531
"21350",1978,6,14,15.809999646619
"21351",1978,6,15,17.7099996041507
"21352",1978,6,16,17.1899996157736
"21353",1978,6,17,19.4499995652586
"21354",1978,6,18,15.0699996631593
"21355",1978,6,19,20.7599995359778
"21356",1978,6,20,24.6499994490296
"21357",1978,6,21,25.1899994369596
"21358",1978,6,22,24.0899994615465
"21359",1978,6,23,23.8899994660169
"21360",1978,6,24,23.249999480322
"21361",1978,6,25,18.4899995867163
"21362",1978,6,26,17.3699996117502
"21363",1978,6,27,17.6299996059388
"21364",1978,6,28,18.8599995784461
"21365",1978,6,29,16.4699996318668
"21366",1978,6,30,22.3599995002151
"21367",1978,7,1,24.9199994429946
"21368",1978,7,2,21.8899995107204
"21369",1978,7,3,22.4599994979799
"21370",1978,7,4,25.279999434948
"21371",1978,7,5,21.4099995214492
"21372",1978,7,6,19.8799995556474
"21373",1978,7,7,19.1699995715171
"21374",1978,7,8,17.9899995978922
"21375",1978,7,9,19.1799995712936
"21376",1978,7,10,15.3699996564537
"21377",1978,7,11,20.2599995471537
"21378",1978,7,12,23.3999994769692
"21379",1978,7,13,21.54999951832
"21380",1978,7,14,21.7799995131791
"21381",1978,7,15,19.8999995552003
"21382",1978,7,16,15.3299996573478
"21383",1978,7,17,17.3899996113032
"21384",1978,7,18,19.539999563247
"21385",1978,7,19,19.8499995563179
"21386",1978,7,20,19.5299995634705
"21387",1978,7,21,17.3999996110797
"21388",1978,7,22,17.8099996019155
"21389",1978,7,23,18.8499995786697
"21390",1978,7,24,21.3199995234609
"21391",1978,7,25,22.9499994870275
"21392",1978,7,26,25.1499994378537
"21393",1978,7,27,26.4499994087964
"21394",1978,7,28,27.6899993810803
"21395",1978,7,29,27.2399993911386
"21396",1978,7,30,27.6899993810803
"21397",1978,7,31,27.8799993768334
"21398",1978,8,1,27.249999390915
"21399",1978,8,2,28.0499993730336
"21400",1978,8,3,25.3799994327128
"21401",1978,8,4,27.2999993897974
"21402",1978,8,5,24.3199994564056
"21403",1978,8,6,23.7299994695932
"21404",1978,8,7,25.9299994204193
"21405",1978,8,8,28.0999993719161
"21406",1978,8,9,21.0999995283782
"21407",1978,8,10,21.7399995140731
"21408",1978,8,11,20.3799995444715
"21409",1978,8,12,20.2399995476007
"21410",1978,8,13,19.4599995650351
"21411",1978,8,14,20.7599995359778
"21412",1978,8,15,23.2399994805455
"21413",1978,8,16,26.0799994170666
"21414",1978,8,17,22.5299994964153
"21415",1978,8,18,18.1799995936453
"21416",1978,8,19,15.6199996508658
"21417",1978,8,20,18.0999995954335
"21418",1978,8,21,22.1899995040148
"21419",1978,8,22,22.9099994879216
"21420",1978,8,23,25.1399994380772
"21421",1978,8,24,19.7699995581061
"21422",1978,8,25,18.5099995862693
"21423",1978,8,26,14.8199996687472
"21424",1978,8,27,14.7699996698648
"21425",1978,8,28,14.5299996752292
"21426",1978,8,29,16.2599996365607
"21427",1978,8,30,17.6799996048212
"21428",1978,8,31,13.6999996937811
"21429",1978,9,1,14.6699996720999
"21430",1978,9,2,12.5499997194856
"21431",1978,9,3,14.4699996765703
"21432",1978,9,4,14.5799996741116
"21433",1978,9,5,14.8099996689707
"21434",1978,9,6,18.4799995869398
"21435",1978,9,7,19.2799995690584
"21436",1978,9,8,15.8199996463954
"21437",1978,9,9,17.3399996124208
"21438",1978,9,10,15.9999996423721
"21439",1978,9,11,19.4199995659292
"21440",1978,9,12,19.0399995744228
"21441",1978,9,13,13.0699997078627
"21442",1978,9,14,17.3299996126443
"21443",1978,9,15,17.3299996126443
"21444",1978,9,16,15.2999996580184
"21445",1978,9,17,20.8299995344132
"21446",1978,9,18,15.2999996580184
"21447",1978,9,19,11.7199997380376
"21448",1978,9,20,11.8199997358024
"21449",1978,9,21,10.4599997662008
"21450",1978,9,22,12.059999730438
"21451",1978,9,23,11.2699997480959
"21452",1978,9,24,10.6999997608364
"21453",1978,9,25,18.4099995885044
"21454",1978,9,26,16.9699996206909
"21455",1978,9,27,15.2199996598065
"21456",1978,9,28,14.3199996799231
"21457",1978,9,29,12.5099997203797
"21458",1978,9,30,12.369999723509
"21459",1978,10,1,10.1899997722358
"21460",1978,10,2,9.91999977827072
"21461",1978,10,3,10.6699997615069
"21462",1978,10,4,17.5499996077269
"21463",1978,10,5,14.7899996694177
"21464",1978,10,6,13.3099997024983
"21465",1978,10,7,15.20999966003
"21466",1978,10,8,18.4999995864928
"21467",1978,10,9,20.5599995404482
"21468",1978,10,10,18.3099995907396
"21469",1978,10,11,15.4699996542186
"21470",1978,10,12,15.6499996501952
"21471",1978,10,13,16.4199996329844
"21472",1978,10,14,17.2899996135384
"21473",1978,10,15,11.3299997467548
"21474",1978,10,16,10.9699997548014
"21475",1978,10,17,11.9899997320026
"21476",1978,10,18,12.0099997315556
"21477",1978,10,19,10.4799997657537
"21478",1978,10,20,9.16999979503453
"21479",1978,10,21,8.57999980822206
"21480",1978,10,22,6.83999984711409
"21481",1978,10,23,7.44999983347952
"21482",1978,10,24,12.4299997221678
"21483",1978,10,25,11.1999997496605
"21484",1978,10,26,8.86999980174005
"21485",1978,10,27,6.86999984644353
"21486",1978,10,28,6.73999984934926
"21487",1978,10,29,11.0499997530133
"21488",1978,10,30,11.2599997483194
"21489",1978,10,31,10.5599997639656
"21490",1978,11,1,11.4699997436255
"21491",1978,11,2,13.0099997092038
"21492",1978,11,3,10.9699997548014
"21493",1978,11,4,9.09999979659915
"21494",1978,11,5,10.879999756813
"21495",1978,11,6,8.79999980330467
"21496",1978,11,7,10.3899997677654
"21497",1978,11,8,7.44999983347952
"21498",1978,11,9,5.97999986633658
"21499",1978,11,10,5.77999987080693
"21500",1978,11,11,5.12999988533556
"21501",1978,11,12,0.849999981001019
"21502",1978,11,13,5.02999988757074
"21503",1978,11,14,4.56999989785254
"21504",1978,11,15,9.00999979861081
"21505",1978,11,16,9.89999977871776
"21506",1978,11,17,8.18999981693923
"21507",1978,11,18,9.9299997780472
"21508",1978,11,19,10.3299997691065
"21509",1978,11,20,8.35999981313944
"21510",1978,11,21,6.35999985784292
"21511",1978,11,22,9.3599997907877
"21512",1978,11,23,10.8299997579306
"21513",1978,11,24,10.5899997632951
"21514",1978,11,25,9.62999978475273
"21515",1978,11,26,5.29999988153577
"21516",1978,11,27,3.67999991774559
"21517",1978,11,28,1.40999996848404
"21518",1978,11,29,3.70999991707504
"21519",1978,11,30,4.22999990545213
"21520",1978,12,1,4.52999989874661
"21521",1978,12,2,2.28999994881451
"21522",1978,12,3,0.469999989494681
"21523",1978,12,4,-4.8799998909235
"21524",1978,12,5,-3.92999991215765
"21525",1978,12,6,-3.81999991461635
"21526",1978,12,7,-6.30999985896051
"21527",1978,12,8,-4.23999990522861
"21528",1978,12,9,-3.58999991975725
"21529",1978,12,10,1.58999996446073
"21530",1978,12,11,-2.39999994635582
"21531",1978,12,12,-0.34999999217689
"21532",1978,12,13,4.39999990165234
"21533",1978,12,14,4.28999990411103
"21534",1978,12,15,4.67999989539385
"21535",1978,12,16,4.17999990656972
"21536",1978,12,17,1.10999997518957
"21537",1978,12,18,-3.23999992758036
"21538",1978,12,19,-1.78999995999038
"21539",1978,12,20,0.57999998703599
"21540",1978,12,21,-0.0299999993294477
"21541",1978,12,22,-5.99999986588955
"21542",1978,12,23,-2.83999993652105
"21543",1978,12,24,0.589999986812472
"21544",1978,12,25,2.37999994680285
"21545",1978,12,26,4.68999989517033
"21546",1978,12,27,4.07999990880489
"21547",1978,12,28,4.4799998998642
"21548",1978,12,29,6.93999984487891
"21549",1978,12,30,-11.9199997335672
"21550",1978,12,31,-17.4299996104091
"21551",1979,1,1,-17.239999614656
"21552",1979,1,2,-8.17999981716275
"21553",1979,1,3,-7.44999983347952
"21554",1979,1,4,-9.07999979704618
"21555",1979,1,5,-6.3699998576194
"21556",1979,1,6,-5.88999986834824
"21557",1979,1,7,-8.79999980330467
"21558",1979,1,8,-0.399999991059303
"21559",1979,1,9,-0.339999992400408
"21560",1979,1,10,1.01999997720122
"21561",1979,1,11,0.649999985471368
"21562",1979,1,12,1.52999996580184
"21563",1979,1,13,-3.00999993272126
"21564",1979,1,14,-2.6999999396503
"21565",1979,1,15,-1.57999996468425
"21566",1979,1,16,-0.429999990388751
"21567",1979,1,17,-3.28999992646277
"21568",1979,1,18,-2.30999994836748
"21569",1979,1,19,-3.86999991349876
"21570",1979,1,20,-4.60999989695847
"21571",1979,1,21,-7.69999982789159
"21572",1979,1,22,-7.77999982610345
"21573",1979,1,23,-5.68999987281859
"21574",1979,1,24,1.85999995842576
"21575",1979,1,25,1.57999996468425
"21576",1979,1,26,-0.829999981448054
"21577",1979,1,27,0.319999992847443
"21578",1979,1,28,0.159999996423721
"21579",1979,1,29,-0.0999999977648258
"21580",1979,1,30,-2.19999995082617
"21581",1979,1,31,-0.949999978765845
"21582",1979,2,1,1.59999996423721
"21583",1979,2,2,2.78999993763864
"21584",1979,2,3,2.43999994546175
"21585",1979,2,4,0.909999979659915
"21586",1979,2,5,-0.959999978542328
"21587",1979,2,6,-3.0999999307096
"21588",1979,2,7,-1.85999995842576
"21589",1979,2,8,0
"21590",1979,2,9,-0.469999989494681
"21591",1979,2,10,-1.88999995775521
"21592",1979,2,11,-4.62999989651144
"21593",1979,2,12,-3.21999992802739
"21594",1979,2,13,-3.18999992869794
"21595",1979,2,14,-5.12999988533556
"21596",1979,2,15,-6.51999985426664
"21597",1979,2,16,-7.5799998305738
"21598",1979,2,17,-6.4299998562783
"21599",1979,2,18,-2.42999994568527
"21600",1979,2,19,0.489999989047647
"21601",1979,2,20,-1.84999995864928
"21602",1979,2,21,-3.2699999269098
"21603",1979,2,22,-2.42999994568527
"21604",1979,2,23,-1.24999997206032
"21605",1979,2,24,-1.43999996781349
"21606",1979,2,25,-2.25999994948506
"21607",1979,2,26,-0.569999987259507
"21608",1979,2,27,1.95999995619059
"21609",1979,2,28,2.30999994836748
"21610",1979,3,1,1.4899999666959
"21611",1979,3,2,5.12999988533556
"21612",1979,3,3,4.48999989964068
"21613",1979,3,4,6.07999986410141
"21614",1979,3,5,4.62999989651144
"21615",1979,3,6,-0.0799999982118607
"21616",1979,3,7,3.02999993227422
"21617",1979,3,8,2.68999993987381
"21618",1979,3,9,4.09999990835786
"21619",1979,3,10,1.4899999666959
"21620",1979,3,11,2.30999994836748
"21621",1979,3,12,3.84999991394579
"21622",1979,3,13,5.22999988310039
"21623",1979,3,14,3.06999993138015
"21624",1979,3,15,2.29999994859099
"21625",1979,3,16,2.99999993294477
"21626",1979,3,17,3.80999991483986
"21627",1979,3,18,1.49999996647239
"21628",1979,3,19,-0.279999993741512
"21629",1979,3,20,1.42999996803701
"21630",1979,3,21,9.42999978922307
"21631",1979,3,22,10.9299997556955
"21632",1979,3,23,5.03999988734722
"21633",1979,3,24,6.56999985314906
"21634",1979,3,25,7.85999982431531
"21635",1979,3,26,9.44999978877604
"21636",1979,3,27,11.6799997389317
"21637",1979,3,28,7.71999982744455
"21638",1979,3,29,8.06999981962144
"21639",1979,3,30,12.5299997199327
"21640",1979,3,31,7.17999983951449
"21641",1979,4,1,5.55999987572432
"21642",1979,4,2,8.11999981850386
"21643",1979,4,3,12.6699997168034
"21644",1979,4,4,12.2699997257441
"21645",1979,4,5,7.99999982118607
"21646",1979,4,6,5.97999986633658
"21647",1979,4,7,4.11999990791082
"21648",1979,4,8,3.23999992758036
"21649",1979,4,9,10.2199997715652
"21650",1979,4,10,12.1299997288734
"21651",1979,4,11,11.2699997480959
"21652",1979,4,12,13.4199997000396
"21653",1979,4,13,16.8899996224791
"21654",1979,4,14,18.959999576211
"21655",1979,4,15,14.4699996765703
"21656",1979,4,16,7.44999983347952
"21657",1979,4,17,10.1299997735769
"21658",1979,4,18,7.63999982923269
"21659",1979,4,19,7.40999983437359
"21660",1979,4,20,7.85999982431531
"21661",1979,4,21,11.9099997337908
"21662",1979,4,22,12.7299997154623
"21663",1979,4,23,15.1999996602535
"21664",1979,4,24,18.5199995860457
"21665",1979,4,25,16.7099996265024
"21666",1979,4,26,14.1699996832758
"21667",1979,4,27,11.9799997322261
"21668",1979,4,28,14.069999685511
"21669",1979,4,29,12.0199997313321
"21670",1979,4,30,16.099999640137
"21671",1979,5,1,9.95999977737665
"21672",1979,5,2,13.21999970451
"21673",1979,5,3,12.1399997286499
"21674",1979,5,4,10.1299997735769
"21675",1979,5,5,14.2799996808171
"21676",1979,5,6,9.65999978408217
"21677",1979,5,7,11.5599997416139
"21678",1979,5,8,15.2399996593595
"21679",1979,5,9,11.749999737367
"21680",1979,5,10,16.0299996417016
"21681",1979,5,11,13.6499996948987
"21682",1979,5,12,15.3699996564537
"21683",1979,5,13,18.359999589622
"21684",1979,5,14,19.4599995650351
"21685",1979,5,15,23.8399994671345
"21686",1979,5,16,24.8299994450063
"21687",1979,5,17,27.3999993875623
"21688",1979,5,18,27.0899993944913
"21689",1979,5,19,28.2999993674457
"21690",1979,5,20,23.7899994682521
"21691",1979,5,21,29.8499993328005
"21692",1979,5,22,28.5799993611872
"21693",1979,5,23,28.3999993652105
"21694",1979,5,24,27.8999993763864
"21695",1979,5,25,27.0499993953854
"21696",1979,5,26,23.0499994847924
"21697",1979,5,27,27.3799993880093
"21698",1979,5,28,23.53999947384
"21699",1979,5,29,22.3899994995445
"21700",1979,5,30,24.8499994445592
"21701",1979,5,31,31.6699992921203
"21702",1979,6,1,32.9799992628396
"21703",1979,6,2,31.7599992901087
"21704",1979,6,3,30.8399993106723
"21705",1979,6,4,26.1999994143844
"21706",1979,6,5,26.5899994056672
"21707",1979,6,6,28.9399993531406
"21708",1979,6,7,29.9399993307889
"21709",1979,6,8,26.3199994117022
"21710",1979,6,9,22.9899994861335
"21711",1979,6,10,21.3799995221198
"21712",1979,6,11,23.3599994778633
"21713",1979,6,12,27.1599993929267
"21714",1979,6,13,27.5999993830919
"21715",1979,6,14,26.7399994023144
"21716",1979,6,15,21.4399995207787
"21717",1979,6,16,24.5899994503707
"21718",1979,6,17,24.2399994581938
"21719",1979,6,18,25.6499994266778
"21720",1979,6,19,23.6299994718283
"21721",1979,6,20,24.119999460876
"21722",1979,6,21,25.1999994367361
"21723",1979,6,22,21.4099995214492
"21724",1979,6,23,26.2199994139373
"21725",1979,6,24,28.2099993694574
"21726",1979,6,25,29.3599993437529
"21727",1979,6,26,26.8699993994087
"21728",1979,6,27,27.4099993873388
"21729",1979,6,28,24.98999944143
"21730",1979,6,29,23.4999994747341
"21731",1979,6,30,21.8799995109439
"21732",1979,7,1,18.4199995882809
"21733",1979,7,2,17.4799996092916
"21734",1979,7,3,20.5799995400012
"21735",1979,7,4,21.7099995147437
"21736",1979,7,5,20.5899995397776
"21737",1979,7,6,21.0199995301664
"21738",1979,7,7,17.7399996034801
"21739",1979,7,8,17.3899996113032
"21740",1979,7,9,18.7299995813519
"21741",1979,7,10,18.2499995920807
"21742",1979,7,11,16.8799996227026
"21743",1979,7,12,19.2899995688349
"21744",1979,7,13,23.4399994760752
"21745",1979,7,14,24.7499994467944
"21746",1979,7,15,21.6799995154142
"21747",1979,7,16,19.3499995674938
"21748",1979,7,17,19.1699995715171
"21749",1979,7,18,19.8499995563179
"21750",1979,7,19,23.5799994729459
"21751",1979,7,20,20.0899995509535
"21752",1979,7,21,20.7899995353073
"21753",1979,7,22,19.3899995665997
"21754",1979,7,23,16.5099996309727
"21755",1979,7,24,17.8899996001273
"21756",1979,7,25,16.7499996256083
"21757",1979,7,26,18.2599995918572
"21758",1979,7,27,19.8999995552003
"21759",1979,7,28,20.0299995522946
"21760",1979,7,29,23.4899994749576
"21761",1979,7,30,23.0699994843453
"21762",1979,7,31,23.5799994729459
"21763",1979,8,1,27.0299993958324
"21764",1979,8,2,29.0699993502349
"21765",1979,8,3,26.4299994092435
"21766",1979,8,4,23.7299994695932
"21767",1979,8,5,19.9499995540828
"21768",1979,8,6,19.4199995659292
"21769",1979,8,7,22.7399994917214
"21770",1979,8,8,25.8999994210899
"21771",1979,8,9,22.9099994879216
"21772",1979,8,10,21.3399995230138
"21773",1979,8,11,18.8199995793402
"21774",1979,8,12,17.8099996019155
"21775",1979,8,13,14.3299996796995
"21776",1979,8,14,20.3499995451421
"21777",1979,8,15,25.6499994266778
"21778",1979,8,16,25.6199994273484
"21779",1979,8,17,25.4099994320422
"21780",1979,8,18,24.6299994494766
"21781",1979,8,19,20.3799995444715
"21782",1979,8,20,19.829999556765
"21783",1979,8,21,22.8099994901568
"21784",1979,8,22,22.669999493286
"21785",1979,8,23,25.3699994329363
"21786",1979,8,24,25.279999434948
"21787",1979,8,25,18.5299995858222
"21788",1979,8,26,18.2699995916337
"21789",1979,8,27,18.7999995797873
"21790",1979,8,28,13.8899996895343
"21791",1979,8,29,15.2599996589124
"21792",1979,8,30,19.3599995672703
"21793",1979,8,31,23.5299994740635
"21794",1979,9,1,25.2499994356185
"21795",1979,9,2,26.8399994000793
"21796",1979,9,3,27.289999390021
"21797",1979,9,4,21.6099995169789
"21798",1979,9,5,18.669999582693
"21799",1979,9,6,16.7499996256083
"21800",1979,9,7,20.1599995493889
"21801",1979,9,8,17.4699996095151
"21802",1979,9,9,20.7399995364249
"21803",1979,9,10,19.1399995721877
"21804",1979,9,11,19.5299995634705
"21805",1979,9,12,18.5799995847046
"21806",1979,9,13,23.2999994792044
"21807",1979,9,14,19.0199995748699
"21808",1979,9,15,13.6599996946752
"21809",1979,9,16,14.5099996756762
"21810",1979,9,17,14.2599996812642
"21811",1979,9,18,20.6099995393306
"21812",1979,9,19,20.9399995319545
"21813",1979,9,20,24.3999994546175
"21814",1979,9,21,21.4699995201081
"21815",1979,9,22,17.2599996142089
"21816",1979,9,23,13.3099997024983
"21817",1979,9,24,14.6099996734411
"21818",1979,9,25,14.4799996763468
"21819",1979,9,26,15.5299996528774
"21820",1979,9,27,18.5899995844811
"21821",1979,9,28,15.1999996602535
"21822",1979,9,29,14.4799996763468
"21823",1979,9,30,13.3699997011572
"21824",1979,10,1,11.9699997324497
"21825",1979,10,2,8.93999980017543
"21826",1979,10,3,9.64999978430569
"21827",1979,10,4,10.7399997599423
"21828",1979,10,5,11.8799997344613
"21829",1979,10,6,10.0399997755885
"21830",1979,10,7,13.2899997029454
"21831",1979,10,8,17.1099996175617
"21832",1979,10,9,15.6899996493012
"21833",1979,10,10,18.0299995969981
"21834",1979,10,11,20.7699995357543
"21835",1979,10,12,22.5999994948506
"21836",1979,10,13,21.0399995297194
"21837",1979,10,14,21.6799995154142
"21838",1979,10,15,23.5299994740635
"21839",1979,10,16,21.799999512732
"21840",1979,10,17,14.9899996649474
"21841",1979,10,18,11.8799997344613
"21842",1979,10,19,9.15999979525805
"21843",1979,10,20,12.4699997212738
"21844",1979,10,21,11.6199997402728
"21845",1979,10,22,8.47999981045723
"21846",1979,10,23,6.67999985069036
"21847",1979,10,24,7.46999983303249
"21848",1979,10,25,4.62999989651144
