"","Y","M","D","Tmin"
"15219",1961,8,31,7.93999982252717
"15220",1961,9,1,10.0599997751415
"15221",1961,9,2,11.3099997472018
"15222",1961,9,3,12.7599997147918
"15223",1961,9,4,13.7099996935576
"15224",1961,9,5,10.9599997550249
"15225",1961,9,6,14.359999679029
"15226",1961,9,7,13.1399997062981
"15227",1961,9,8,10.5399997644126
"15228",1961,9,9,11.6799997389317
"15229",1961,9,10,10.7199997603893
"15230",1961,9,11,10.9599997550249
"15231",1961,9,12,8.12999981828034
"15232",1961,9,13,11.3499997463077
"15233",1961,9,14,11.3499997463077
"15234",1961,9,15,11.9699997324497
"15235",1961,9,16,10.7699997592717
"15236",1961,9,17,10.7299997601658
"15237",1961,9,18,13.2299997042865
"15238",1961,9,19,8.31999981403351
"15239",1961,9,20,5.98999986611307
"15240",1961,9,21,6.00999986566603
"15241",1961,9,22,2.04999995417893
"15242",1961,9,23,1.35999996960163
"15243",1961,9,24,2.50999994389713
"15244",1961,9,25,2.22999995015562
"15245",1961,9,26,6.98999984376132
"15246",1961,9,27,5.65999987348914
"15247",1961,9,28,3.729999916628
"15248",1961,9,29,4.11999990791082
"15249",1961,9,30,6.33999985828996
"15250",1961,10,1,4.05999990925193
"15251",1961,10,2,7.12999984063208
"15252",1961,10,3,6.30999985896051
"15253",1961,10,4,7.00999984331429
"15254",1961,10,5,6.07999986410141
"15255",1961,10,6,4.19999990612268
"15256",1961,10,7,6.37999985739589
"15257",1961,10,8,6.52999985404313
"15258",1961,10,9,4.56999989785254
"15259",1961,10,10,1.78999995999038
"15260",1961,10,11,3.82999991439283
"15261",1961,10,12,2.76999993808568
"15262",1961,10,13,4.96999988891184
"15263",1961,10,14,3.29999992623925
"15264",1961,10,15,9.39999978989363
"15265",1961,10,16,5.16999988444149
"15266",1961,10,17,3.10999993048608
"15267",1961,10,18,8.2099998164922
"15268",1961,10,19,13.9499996881932
"15269",1961,10,20,8.08999981917441
"15270",1961,10,21,9.30999979190528
"15271",1961,10,22,6.22999986074865
"15272",1961,10,23,2.4099999461323
"15273",1961,10,24,3.04999993182719
"15274",1961,10,25,2.83999993652105
"15275",1961,10,26,7.99999982118607
"15276",1961,10,27,4.95999988913536
"15277",1961,10,28,5.05999988690019
"15278",1961,10,29,1.89999995753169
"15279",1961,10,30,2.1799999512732
"15280",1961,10,31,0.589999986812472
"15281",1961,11,1,8.06999981962144
"15282",1961,11,2,4.8199998922646
"15283",1961,11,3,4.56999989785254
"15284",1961,11,4,4.1899999063462
"15285",1961,11,5,0.34999999217689
"15286",1961,11,6,5.19999988377094
"15287",1961,11,7,8.62999980710447
"15288",1961,11,8,6.18999986164272
"15289",1961,11,9,3.35999992489815
"15290",1961,11,10,1.75999996066093
"15291",1961,11,11,7.84999982453883
"15292",1961,11,12,2.80999993719161
"15293",1961,11,13,1.18999997340143
"15294",1961,11,14,-0.34999999217689
"15295",1961,11,15,-1.65999996289611
"15296",1961,11,16,-0.289999993517995
"15297",1961,11,17,1.07999997586012
"15298",1961,11,18,1.03999997675419
"15299",1961,11,19,-2.30999994836748
"15300",1961,11,20,-4.34999990276992
"15301",1961,11,21,-4.48999989964068
"15302",1961,11,22,-3.92999991215765
"15303",1961,11,23,-7.86999982409179
"15304",1961,11,24,-5.70999987237155
"15305",1961,11,25,0.359999991953373
"15306",1961,11,26,0.499999988824129
"15307",1961,11,27,0.96999997831881
"15308",1961,11,28,0.949999978765845
"15309",1961,11,29,-0.259999994188547
"15310",1961,11,30,1.65999996289611
"15311",1961,12,1,4.34999990276992
"15312",1961,12,2,4.31999990344048
"15313",1961,12,3,0.789999982342124
"15314",1961,12,4,0.199999995529652
"15315",1961,12,5,2.90999993495643
"15316",1961,12,6,2.08999995328486
"15317",1961,12,7,-0.359999991953373
"15318",1961,12,8,-0.849999981001019
"15319",1961,12,9,-2.21999995037913
"15320",1961,12,10,-4.04999990947545
"15321",1961,12,11,0.339999992400408
"15322",1961,12,12,-1.55999996513128
"15323",1961,12,13,-6.95999984443188
"15324",1961,12,14,-10.3299997691065
"15325",1961,12,15,-13.3999997004867
"15326",1961,12,16,-16.2099996376783
"15327",1961,12,17,-20.3599995449185
"15328",1961,12,18,-6.06999986432493
"15329",1961,12,19,-5.26999988220632
"15330",1961,12,20,-2.21999995037913
"15331",1961,12,21,-5.76999987103045
"15332",1961,12,22,-9.46999978832901
"15333",1961,12,23,-15.9099996443838
"15334",1961,12,24,-9.0699997972697
"15335",1961,12,25,-19.0599995739758
"15336",1961,12,26,-23.4399994760752
"15337",1961,12,27,-19.229999570176
"15338",1961,12,28,-15.5099996533245
"15339",1961,12,29,-7.00999984331429
"15340",1961,12,30,-3.74999991618097
"15341",1961,12,31,-4.28999990411103
"15342",1962,1,1,-3.02999993227422
"15343",1962,1,2,-1.24999997206032
"15344",1962,1,3,-5.70999987237155
"15345",1962,1,4,-2.09999995306134
"15346",1962,1,5,-5.07999988645315
"15347",1962,1,6,-5.80999987013638
"15348",1962,1,7,-0.459999989718199
"15349",1962,1,8,-3.50999992154539
"15350",1962,1,9,-3.77999991551042
"15351",1962,1,10,-4.07999990880489
"15352",1962,1,11,-2.27999994903803
"15353",1962,1,12,0.849999981001019
"15354",1962,1,13,0.459999989718199
"15355",1962,1,14,0.0399999991059303
"15356",1962,1,15,0.849999981001019
"15357",1962,1,16,-0.339999992400408
"15358",1962,1,17,0.469999989494681
"15359",1962,1,18,-1.89999995753169
"15360",1962,1,19,-0.209999995306134
"15361",1962,1,20,1.6099999640137
"15362",1962,1,21,1.51999996602535
"15363",1962,1,22,3.97999991104007
"15364",1962,1,23,1.28999997116625
"15365",1962,1,24,0.96999997831881
"15366",1962,1,25,0.409999990835786
"15367",1962,1,26,-0.989999977871776
"15368",1962,1,27,-1.23999997228384
"15369",1962,1,28,-5.59999987483025
"15370",1962,1,29,-9.26999979279935
"15371",1962,1,30,-12.9799997098744
"15372",1962,1,31,-17.9199995994568
"15373",1962,2,1,-13.9499996881932
"15374",1962,2,2,-9.79999978095293
"15375",1962,2,3,-12.1199997290969
"15376",1962,2,4,-10.6599997617304
"15377",1962,2,5,-3.68999991752207
"15378",1962,2,6,0.139999996870756
"15379",1962,2,7,-1.45999996736646
"15380",1962,2,8,-2.93999993428588
"15381",1962,2,9,0.519999988377094
"15382",1962,2,10,-1.72999996133149
"15383",1962,2,11,0.409999990835786
"15384",1962,2,12,-0.469999989494681
"15385",1962,2,13,-1.29999997094274
"15386",1962,2,14,-3.46999992243946
"15387",1962,2,15,-4.63999989628792
"15388",1962,2,16,-7.25999983772635
"15389",1962,2,17,-1.88999995775521
"15390",1962,2,18,-4.19999990612268
"15391",1962,2,19,-5.48999987728894
"15392",1962,2,20,-0.559999987483025
"15393",1962,2,21,-3.87999991327524
"15394",1962,2,22,-5.97999986633658
"15395",1962,2,23,-9.53999978676438
"15396",1962,2,24,-7.48999983258545
"15397",1962,2,25,-9.10999979637563
"15398",1962,2,26,-4.38999990187585
"15399",1962,2,27,-5.61999987438321
"15400",1962,2,28,-9.39999978989363
"15401",1962,3,1,-6.31999985873699
"15402",1962,3,2,-6.01999986544251
"15403",1962,3,3,-6.58999985270202
"15404",1962,3,4,-0.589999986812472
"15405",1962,3,5,0.859999980777502
"15406",1962,3,6,-0.469999989494681
"15407",1962,3,7,-2.94999993406236
"15408",1962,3,8,-4.89999989047647
"15409",1962,3,9,-5.69999987259507
"15410",1962,3,10,-3.40999992378056
"15411",1962,3,11,0.869999980553985
"15412",1962,3,12,0.419999990612268
"15413",1962,3,13,-4.86999989114702
"15414",1962,3,14,-8.22999981604517
"15415",1962,3,15,-11.479999743402
"15416",1962,3,16,-6.07999986410141
"15417",1962,3,17,-7.32999983616173
"15418",1962,3,18,-7.82999982498586
"15419",1962,3,19,-9.50999978743494
"15420",1962,3,20,-8.93999980017543
"15421",1962,3,21,-9.07999979704618
"15422",1962,3,22,-8.07999981939793
"15423",1962,3,23,-3.3299999255687
"15424",1962,3,24,-2.12999995239079
"15425",1962,3,25,-8.50999980978668
"15426",1962,3,26,-9.3599997907877
"15427",1962,3,27,-8.96999979950488
"15428",1962,3,28,-4.69999989494681
"15429",1962,3,29,-0.649999985471368
"15430",1962,3,30,-0.869999980553985
"15431",1962,3,31,2.76999993808568
"15432",1962,4,1,-0.179999995976686
"15433",1962,4,2,0.919999979436398
"15434",1962,4,3,1.25999997183681
"15435",1962,4,4,2.35999994724989
"15436",1962,4,5,6.29999985918403
"15437",1962,4,6,3.14999992959201
"15438",1962,4,7,2.02999995462596
"15439",1962,4,8,0.799999982118607
"15440",1962,4,9,6.37999985739589
"15441",1962,4,10,2.87999993562698
"15442",1962,4,11,5.61999987438321
"15443",1962,4,12,3.45999992266297
"15444",1962,4,13,6.57999985292554
"15445",1962,4,14,4.88999989069998
"15446",1962,4,15,5.83999986946583
"15447",1962,4,16,7.85999982431531
"15448",1962,4,17,8.40999981202185
"15449",1962,4,18,11.2999997474253
"15450",1962,4,19,8.71999980509281
"15451",1962,4,20,9.8199997805059
"15452",1962,4,21,10.4899997655302
"15453",1962,4,22,11.4399997442961
"15454",1962,4,23,11.9199997335672
"15455",1962,4,24,11.1999997496605
"15456",1962,4,25,9.54999978654087
"15457",1962,4,26,7.48999983258545
"15458",1962,4,27,7.07999984174967
"15459",1962,4,28,4.44999990053475
"15460",1962,4,29,3.16999992914498
"15461",1962,4,30,0.319999992847443
"15462",1962,5,1,-2.53999994322658
"15463",1962,5,2,0.429999990388751
"15464",1962,5,3,1.05999997630715
"15465",1962,5,4,3.44999992288649
"15466",1962,5,5,0.459999989718199
"15467",1962,5,6,-0.669999985024333
"15468",1962,5,7,3.41999992355704
"15469",1962,5,8,8.63999980688095
"15470",1962,5,9,12.5399997197092
"15471",1962,5,10,8.6699998062104
"15472",1962,5,11,8.33999981358647
"15473",1962,5,12,6.13999986276031
"15474",1962,5,13,7.0599998421967
"15475",1962,5,14,9.74999978207052
"15476",1962,5,15,7.69999982789159
"15477",1962,5,16,7.31999983638525
"15478",1962,5,17,6.23999986052513
"15479",1962,5,18,8.23999981582165
"15480",1962,5,19,4.38999990187585
"15481",1962,5,20,9.44999978877604
"15482",1962,5,21,8.29999981448054
"15483",1962,5,22,8.31999981403351
"15484",1962,5,23,8.45999981090426
"15485",1962,5,24,11.5299997422844
"15486",1962,5,25,8.50999980978668
"15487",1962,5,26,9.8199997805059
"15488",1962,5,27,11.3099997472018
"15489",1962,5,28,11.7099997382611
"15490",1962,5,29,11.1399997510016
"15491",1962,5,30,10.1099997740239
"15492",1962,5,31,9.18999979458749
"15493",1962,6,1,7.84999982453883
"15494",1962,6,2,6.04999986477196
"15495",1962,6,3,6.03999986499548
"15496",1962,6,4,7.56999983079731
"15497",1962,6,5,6.70999985001981
"15498",1962,6,6,6.23999986052513
"15499",1962,6,7,5.48999987728894
"15500",1962,6,8,5.28999988175929
"15501",1962,6,9,9.70999978296459
"15502",1962,6,10,7.48999983258545
"15503",1962,6,11,9.1299997959286
"15504",1962,6,12,8.56999980844557
"15505",1962,6,13,9.04999979771674
"15506",1962,6,14,7.22999983839691
"15507",1962,6,15,13.0999997071922
"15508",1962,6,16,13.1499997060746
"15509",1962,6,17,15.7499996479601
"15510",1962,6,18,10.9599997550249
"15511",1962,6,19,10.1099997740239
"15512",1962,6,20,15.9299996439368
"15513",1962,6,21,13.179999705404
"15514",1962,6,22,12.5399997197092
"15515",1962,6,23,14.1299996841699
"15516",1962,6,24,14.9099996667355
"15517",1962,6,25,14.0099996868521
"15518",1962,6,26,9.24999979324639
"15519",1962,6,27,8.82999980263412
"15520",1962,6,28,8.11999981850386
"15521",1962,6,29,7.98999982140958
"15522",1962,6,30,9.9899997767061
"15523",1962,7,1,10.0199997760355
"15524",1962,7,2,8.99999979883432
"15525",1962,7,3,9.65999978408217
"15526",1962,7,4,7.50999983213842
"15527",1962,7,5,8.07999981939793
"15528",1962,7,6,9.85999977961183
"15529",1962,7,7,8.87999980151653
"15530",1962,7,8,10.5599997639656
"15531",1962,7,9,8.99999979883432
"15532",1962,7,10,8.54999980889261
"15533",1962,7,11,12.0999997295439
"15534",1962,7,12,14.5399996750057
"15535",1962,7,13,11.9399997331202
"15536",1962,7,14,12.2599997259676
"15537",1962,7,15,10.5899997632951
"15538",1962,7,16,13.5199996978045
"15539",1962,7,17,12.079999729991
"15540",1962,7,18,12.059999730438
"15541",1962,7,19,14.7199996709824
"15542",1962,7,20,11.9699997324497
"15543",1962,7,21,13.9399996884167
"15544",1962,7,22,16.1299996394664
"15545",1962,7,23,17.3699996117502
"15546",1962,7,24,12.619999717921
"15547",1962,7,25,8.63999980688095
"15548",1962,7,26,11.8299997355789
"15549",1962,7,27,17.7199996039271
"15550",1962,7,28,12.5299997199327
"15551",1962,7,29,8.68999980576336
"15552",1962,7,30,7.67999982833862
"15553",1962,7,31,7.5799998305738
"15554",1962,8,1,12.2599997259676
"15555",1962,8,2,12.6599997170269
"15556",1962,8,3,12.4699997212738
"15557",1962,8,4,11.8799997344613
"15558",1962,8,5,15.5899996515363
"15559",1962,8,6,16.099999640137
"15560",1962,8,7,13.7299996931106
"15561",1962,8,8,14.359999679029
"15562",1962,8,9,10.1399997733533
"15563",1962,8,10,7.54999983124435
"15564",1962,8,11,13.5899996962398
"15565",1962,8,12,11.4099997449666
"15566",1962,8,13,14.379999678582
"15567",1962,8,14,12.7399997152388
"15568",1962,8,15,12.3599997237325
"15569",1962,8,16,16.0899996403605
"15570",1962,8,17,12.5099997203797
"15571",1962,8,18,14.0199996866286
"15572",1962,8,19,11.2999997474253
"15573",1962,8,20,11.3499997463077
"15574",1962,8,21,13.0799997076392
"15575",1962,8,22,10.0999997742474
"15576",1962,8,23,12.0299997311085
"15577",1962,8,24,9.82999978028238
"15578",1962,8,25,12.7499997150153
"15579",1962,8,26,10.9099997561425
"15580",1962,8,27,7.2899998370558
"15581",1962,8,28,11.6499997396022
"15582",1962,8,29,8.12999981828034
"15583",1962,8,30,10.339999768883
"15584",1962,8,31,9.13999979570508
"15585",1962,9,1,9.28999979235232
"15586",1962,9,2,6.14999986253679
"15587",1962,9,3,6.14999986253679
"15588",1962,9,4,8.71999980509281
"15589",1962,9,5,12.6299997176975
"15590",1962,9,6,10.7799997590482
"15591",1962,9,7,12.619999717921
"15592",1962,9,8,9.15999979525805
"15593",1962,9,9,9.00999979861081
"15594",1962,9,10,7.07999984174967
"15595",1962,9,11,9.39999978989363
"15596",1962,9,12,10.1499997731298
"15597",1962,9,13,9.57999978587031
"15598",1962,9,14,7.27999983727932
"15599",1962,9,15,3.74999991618097
"15600",1962,9,16,5.64999987371266
"15601",1962,9,17,10.7799997590482
"15602",1962,9,18,9.17999979481101
"15603",1962,9,19,7.10999984107912
"15604",1962,9,20,4.84999989159405
"15605",1962,9,21,7.21999983862042
"15606",1962,9,22,7.37999983504415
"15607",1962,9,23,6.75999984890223
"15608",1962,9,24,7.99999982118607
"15609",1962,9,25,3.58999991975725
"15610",1962,9,26,5.13999988511205
"15611",1962,9,27,4.29999990388751
"15612",1962,9,28,10.1299997735769
"15613",1962,9,29,9.44999978877604
"15614",1962,9,30,6.83999984711409
"15615",1962,10,1,6.50999985449016
"15616",1962,10,2,9.77999978139997
"15617",1962,10,3,7.12999984063208
"15618",1962,10,4,6.5999998524785
"15619",1962,10,5,8.61999980732799
"15620",1962,10,6,9.38999979011714
"15621",1962,10,7,9.24999979324639
"15622",1962,10,8,5.90999986790121
"15623",1962,10,9,3.16999992914498
"15624",1962,10,10,5.3399998806417
"15625",1962,10,11,-0.299999993294477
"15626",1962,10,12,1.84999995864928
"15627",1962,10,13,2.50999994389713
"15628",1962,10,14,3.11999993026257
"15629",1962,10,15,1.3199999704957
"15630",1962,10,16,-2.77999993786216
"15631",1962,10,17,0.88999998010695
"15632",1962,10,18,8.90999980084598
"15633",1962,10,19,8.91999980062246
"15634",1962,10,20,2.39999994635582
"15635",1962,10,21,-1.33999997004867
"15636",1962,10,22,3.94999991171062
"15637",1962,10,23,5.54999987594783
"15638",1962,10,24,1.13999997451901
"15639",1962,10,25,1.87999995797873
"15640",1962,10,26,-0.469999989494681
"15641",1962,10,27,2.64999994076788
"15642",1962,10,28,4.67999989539385
"15643",1962,10,29,3.30999992601573
"15644",1962,10,30,4.4199999012053
"15645",1962,10,31,3.02999993227422
"15646",1962,11,1,6.43999985605478
"15647",1962,11,2,4.94999988935888
"15648",1962,11,3,6.76999984867871
"15649",1962,11,4,9.09999979659915
"15650",1962,11,5,7.23999983817339
"15651",1962,11,6,1.719999961555
"15652",1962,11,7,3.42999992333353
"15653",1962,11,8,2.73999993875623
"15654",1962,11,9,1.09999997541308
"15655",1962,11,10,0.499999988824129
"15656",1962,11,11,0.0199999995529652
"15657",1962,11,12,0.719999983906746
"15658",1962,11,13,2.07999995350838
"15659",1962,11,14,3.17999992892146
"15660",1962,11,15,3.23999992758036
"15661",1962,11,16,0.219999995082617
"15662",1962,11,17,-1.65999996289611
"15663",1962,11,18,-1.89999995753169
"15664",1962,11,19,1.04999997653067
"15665",1962,11,20,0.919999979436398
"15666",1962,11,21,-1.42999996803701
"15667",1962,11,22,-0.449999989941716
"15668",1962,11,23,-0.819999981671572
"15669",1962,11,24,-1.80999995954335
"15670",1962,11,25,-1.41999996826053
"15671",1962,11,26,-1.8399999588728
"15672",1962,11,27,-0.759999983012676
"15673",1962,11,28,1.57999996468425
"15674",1962,11,29,2.8699999358505
"15675",1962,11,30,1.0899999756366
"15676",1962,12,1,-3.70999991707504
"15677",1962,12,2,-4.05999990925193
"15678",1962,12,3,-5.17999988421798
"15679",1962,12,4,-4.89999989047647
"15680",1962,12,5,-2.42999994568527
"15681",1962,12,6,-0.279999993741512
"15682",1962,12,7,-1.9499999564141
"15683",1962,12,8,-4.60999989695847
"15684",1962,12,9,-4.03999990969896
"15685",1962,12,10,0.61999998614192
"15686",1962,12,11,1.32999997027218
"15687",1962,12,12,1.34999996982515
"15688",1962,12,13,-0.169999996200204
"15689",1962,12,14,-0.0499999988824129
"15690",1962,12,15,-2.71999993920326
"15691",1962,12,16,-0.869999980553985
"15692",1962,12,17,-1.10999997518957
"15693",1962,12,18,-8.34999981336296
"15694",1962,12,19,-5.44999987818301
"15695",1962,12,20,-14.3199996799231
"15696",1962,12,21,-19.3899995665997
"15697",1962,12,22,-19.0999995730817
"15698",1962,12,23,-15.5499996524304
"15699",1962,12,24,-14.2099996823817
"15700",1962,12,25,-10.049999775365
"15701",1962,12,26,-13.5199996978045
"15702",1962,12,27,-11.1499997507781
"15703",1962,12,28,-11.9199997335672
"15704",1962,12,29,-12.1799997277558
"15705",1962,12,30,-10.2399997711182
"15706",1962,12,31,-15.2699996586889
"15707",1963,1,1,-20.4699995424598
"15708",1963,1,2,-18.4599995873868
"15709",1963,1,3,-16.6999996267259
"15710",1963,1,4,-13.179999705404
"15711",1963,1,5,-6.01999986544251
"15712",1963,1,6,-4.62999989651144
"15713",1963,1,7,-7.98999982140958
"15714",1963,1,8,-14.2799996808171
"15715",1963,1,9,-17.7399996034801
"15716",1963,1,10,-17.8699996005744
"15717",1963,1,11,-17.5199996083975
"15718",1963,1,12,-20.5899995397776
"15719",1963,1,13,-18.2199995927513
"15720",1963,1,14,-19.809999557212
"15721",1963,1,15,-12.8299997132272
"15722",1963,1,16,-23.1299994830042
"15723",1963,1,17,-27.0799993947148
"15724",1963,1,18,-22.3399995006621
"15725",1963,1,19,-28.7899993564934
"15726",1963,1,20,-24.7499994467944
"15727",1963,1,21,-20.9599995315075
"15728",1963,1,22,-18.0399995967746
"15729",1963,1,23,-9.04999979771674
"15730",1963,1,24,-6.09999986365438
"15731",1963,1,25,-6.92999984510243
"15732",1963,1,26,-13.5799996964633
"15733",1963,1,27,-16.6999996267259
"15734",1963,1,28,-16.5199996307492
"15735",1963,1,29,-18.9099995773286
"15736",1963,1,30,-24.2799994572997
"15737",1963,1,31,-22.4999994970858
"15738",1963,2,1,-14.1199996843934
"15739",1963,2,2,-21.1099995281547
"15740",1963,2,3,-24.1599994599819
"15741",1963,2,4,-11.6899997387081
"15742",1963,2,5,-17.5799996070564
"15743",1963,2,6,-7.06999984197319
"15744",1963,2,7,-7.60999982990324
"15745",1963,2,8,-14.8399996683002
"15746",1963,2,9,-16.8499996233732
"15747",1963,2,10,-8.74999980442226
"15748",1963,2,11,-7.49999983236194
"15749",1963,2,12,-8.11999981850386
"15750",1963,2,13,-5.42999987863004
"15751",1963,2,14,-5.67999987304211
"15752",1963,2,15,-6.83999984711409
"15753",1963,2,16,-8.47999981045723
"15754",1963,2,17,-11.4199997447431
"15755",1963,2,18,-5.20999988354743
"15756",1963,2,19,-5.86999986879528
"15757",1963,2,20,-4.90999989025295
"15758",1963,2,21,-7.69999982789159
"15759",1963,2,22,-15.6199996508658
"15760",1963,2,23,-11.2199997492135
"15761",1963,2,24,-18.1799995936453
"15762",1963,2,25,-17.5599996075034
"15763",1963,2,26,-14.2799996808171
"15764",1963,2,27,-27.0199993960559
"15765",1963,2,28,-22.3499995004386
"15766",1963,3,1,-22.5999994948506
"15767",1963,3,2,-15.789999647066
"15768",1963,3,3,-11.2399997487664
"15769",1963,3,4,-3.70999991707504
"15770",1963,3,5,-4.23999990522861
"15771",1963,3,6,-10.8899997565895
"15772",1963,3,7,2.58999994210899
"15773",1963,3,8,1.81999995931983
"15774",1963,3,9,-3.25999992713332
"15775",1963,3,10,-4.43999990075827
"15776",1963,3,11,-4.68999989517033
"15777",1963,3,12,-0.109999997541308
"15778",1963,3,13,-0.339999992400408
"15779",1963,3,14,-7.20999983884394
"15780",1963,3,15,-12.1099997293204
"15781",1963,3,16,-10.1799997724593
"15782",1963,3,17,-9.02999979816377
"15783",1963,3,18,-7.73999982699752
"15784",1963,3,19,-7.31999983638525
"15785",1963,3,20,-4.36999990232289
"15786",1963,3,21,-7.47999983280897
"15787",1963,3,22,-4.50999989919364
"15788",1963,3,23,-8.35999981313944
"15789",1963,3,24,-12.079999729991
"15790",1963,3,25,0.379999991506338
"15791",1963,3,26,3.46999992243946
"15792",1963,3,27,-0.249999994412065
"15793",1963,3,28,-3.58999991975725
"15794",1963,3,29,-3.40999992378056
"15795",1963,3,30,-2.89999993517995
"15796",1963,3,31,-0.599999986588955
"15797",1963,4,1,-0.869999980553985
"15798",1963,4,2,-2.30999994836748
"15799",1963,4,3,-4.23999990522861
"15800",1963,4,4,-2.66999994032085
"15801",1963,4,5,-2.03999995440245
"15802",1963,4,6,-1.79999995976686
"15803",1963,4,7,-2.26999994926155
"15804",1963,4,8,-3.07999993115664
"15805",1963,4,9,-2.25999994948506
"15806",1963,4,10,0.329999992623925
"15807",1963,4,11,4.8799998909235
"15808",1963,4,12,6.8899998459965
"15809",1963,4,13,5.40999987907708
"15810",1963,4,14,0.189999995753169
"15811",1963,4,15,0
"15812",1963,4,16,3.3299999255687
"15813",1963,4,17,8.41999981179833
"15814",1963,4,18,10.5099997650832
"15815",1963,4,19,8.91999980062246
"15816",1963,4,20,7.88999982364476
"15817",1963,4,21,7.42999983392656
"15818",1963,4,22,9.27999979257584
"15819",1963,4,23,10.9799997545779
"15820",1963,4,24,8.84999980218709
"15821",1963,4,25,7.04999984242022
"15822",1963,4,26,2.88999993540347
"15823",1963,4,27,2.12999995239079
"15824",1963,4,28,4.96999988891184
"15825",1963,4,29,6.80999984778464
"15826",1963,4,30,7.98999982140958
"15827",1963,5,1,6.57999985292554
"15828",1963,5,2,7.98999982140958
"15829",1963,5,3,9.13999979570508
"15830",1963,5,4,9.05999979749322
"15831",1963,5,5,9.53999978676438
"15832",1963,5,6,6.97999984398484
"15833",1963,5,7,4.84999989159405
"15834",1963,5,8,9.93999977782369
"15835",1963,5,9,11.3399997465312
"15836",1963,5,10,10.6699997615069
"15837",1963,5,11,10.3099997695535
"15838",1963,5,12,10.9399997554719
"15839",1963,5,13,12.5599997192621
"15840",1963,5,14,11.3999997451901
"15841",1963,5,15,11.5999997407198
"15842",1963,5,16,11.0899997521192
"15843",1963,5,17,9.5299997869879
"15844",1963,5,18,9.5899997856468
"15845",1963,5,19,8.90999980084598
"15846",1963,5,20,8.19999981671572
"15847",1963,5,21,6.85999984666705
"15848",1963,5,22,7.35999983549118
"15849",1963,5,23,11.7399997375906
"15850",1963,5,24,13.6799996942282
"15851",1963,5,25,13.8299996908754
"15852",1963,5,26,15.3499996569008
"15853",1963,5,27,14.069999685511
"15854",1963,5,28,14.1799996830523
"15855",1963,5,29,9.13999979570508
"15856",1963,5,30,11.0999997518957
"15857",1963,5,31,9.43999978899956
"15858",1963,6,1,9.03999979794025
"15859",1963,6,2,4.71999989449978
"15860",1963,6,3,4.56999989785254
"15861",1963,6,4,4.50999989919364
"15862",1963,6,5,9.77999978139997
"15863",1963,6,6,9.64999978430569
"15864",1963,6,7,11.8299997355789
"15865",1963,6,8,13.4199997000396
"15866",1963,6,9,13.8499996904284
"15867",1963,6,10,10.4399997666478
"15868",1963,6,11,12.0499997306615
"15869",1963,6,12,14.1699996832758
"15870",1963,6,13,11.189999749884
"15871",1963,6,14,9.43999978899956
"15872",1963,6,15,12.7299997154623
"15873",1963,6,16,12.6299997176975
"15874",1963,6,17,6.47999985516071
"15875",1963,6,18,7.8099998254329
"15876",1963,6,19,10.7199997603893
"15877",1963,6,20,7.55999983102083
"15878",1963,6,21,10.5899997632951
"15879",1963,6,22,13.0599997080863
"15880",1963,6,23,13.4099997002631
"15881",1963,6,24,10.4599997662008
"15882",1963,6,25,9.84999977983534
"15883",1963,6,26,16.2199996374547
"15884",1963,6,27,11.8899997342378
"15885",1963,6,28,16.3799996338785
"15886",1963,6,29,19.209999570623
"15887",1963,6,30,15.6599996499717
"15888",1963,7,1,14.3899996783584
"15889",1963,7,2,12.3999997228384
"15890",1963,7,3,11.2899997476488
"15891",1963,7,4,10.1899997722358
"15892",1963,7,5,9.04999979771674
"15893",1963,7,6,11.8999997340143
"15894",1963,7,7,13.6299996953458
"15895",1963,7,8,13.9699996877462
"15896",1963,7,9,11.4899997431785
"15897",1963,7,10,10.4599997662008
"15898",1963,7,11,13.8499996904284
"15899",1963,7,12,14.089999685064
"15900",1963,7,13,12.2099997270852
"15901",1963,7,14,16.2499996367842
"15902",1963,7,15,11.0999997518957
"15903",1963,7,16,9.63999978452921
"15904",1963,7,17,12.639999717474
"15905",1963,7,18,14.1199996843934
"15906",1963,7,19,17.3899996113032
"15907",1963,7,20,17.3499996121973
"15908",1963,7,21,16.9399996213615
"15909",1963,7,22,11.6399997398257
"15910",1963,7,23,12.4399997219443
"15911",1963,7,24,13.4399996995926
"15912",1963,7,25,18.2399995923042
"15913",1963,7,26,17.3799996115267
"15914",1963,7,27,13.2599997036159
"15915",1963,7,28,12.8599997125566
"15916",1963,7,29,13.5199996978045
"15917",1963,7,30,13.9599996879697
"15918",1963,7,31,15.1699996609241
"15919",1963,8,1,14.3699996788055
"15920",1963,8,2,16.4899996314198
"15921",1963,8,3,18.0099995974451
"15922",1963,8,4,17.0199996195734
"15923",1963,8,5,18.0999995954335
"15924",1963,8,6,19.1799995712936
"15925",1963,8,7,19.9299995545298
"15926",1963,8,8,20.409999543801
"15927",1963,8,9,17.2099996153265
"15928",1963,8,10,12.5999997183681
"15929",1963,8,11,7.53999983146787
"15930",1963,8,12,14.8699996676296
"15931",1963,8,13,12.1299997288734
"15932",1963,8,14,10.9099997561425
"15933",1963,8,15,10.4699997659773
"15934",1963,8,16,12.8299997132272
"15935",1963,8,17,7.68999982811511
"15936",1963,8,18,11.479999743402
"15937",1963,8,19,10.3999997675419
"15938",1963,8,20,12.9199997112155
"15939",1963,8,21,13.5299996975809
"15940",1963,8,22,11.6199997402728
"15941",1963,8,23,10.6199997626245
"15942",1963,8,24,11.189999749884
